日期,内容
2020-04-29,以前李莉上军情观察室的时候还是研究院，现在都是副教授了
2020-04-29,3
2020-04-29,哇，李莉
2020-04-29,男版李莉
2020-04-29,老师好
2020-04-29,这是什么死亡视角啊
2020-04-29,来了
2020-04-29,某些国家，不应该所有非中国国家吗
2020-04-29,师姐，好
2020-04-29,5
2020-04-29,这咋又发了一遍
2020-04-29,4
2020-04-29,3
2020-04-29,自己和自己对话
2020-04-29,发际线
2020-04-29,666666
2020-04-29,新大佬？
2020-04-29,来了
2020-04-29,2333
2020-04-29,双
2020-04-29,这俩长得真像。。。
2020-04-29,局座小弟李莉老师
2020-04-29,3
2020-04-29,大师姐好
2020-04-29,新英雄诚不欺我
2020-04-29,3
2020-04-29,3
2020-04-29,3
2020-04-29,哇哦
2020-04-29,师姐
2020-04-29,大师姐
2020-04-29,哈利路亚，我永远支持特朗普，愿上帝保佑他，我相信不久的将来把mg带到发展中国家。
2020-04-29,2
2020-04-29,3
2020-04-29,我是第一
2020-04-29,3
2020-04-29,女版房兵
2020-04-29,3
2020-04-29,董肝宁的视频去哪里了
2020-04-29,新节目？？
2020-04-29,2
2020-04-29,1
2020-04-30,大师姐好！
2020-04-30,局座徒弟
2020-04-30,李莉大姐不是国防大学的吗
2020-04-30,战忽局大世界！
2020-04-30,我来组成弹幕
2020-04-30,大师姐
2020-04-30,有排面
2020-04-30,有排面
2020-04-30,肯定是自保
2020-04-30,美国最好就坡下驴，干脆收缩撤回去吧
2020-04-30,大师姐
2020-04-30,大师姐好
2020-04-30,大师姐
2020-04-30,解决不了，别难为大师姐
2020-04-30,局座加油，动用因果律武器搞掉美国。
2020-04-30,养蛊神器
2020-04-30,拖垮美国
2020-04-30,大师姐！亚太分部前来捧场。
2020-04-30,解锁
2020-04-30,中国赶紧花个2000亿压压惊
2020-04-30,防务新观察里的
2020-04-30,底牌—1
2020-04-30,CCTV7
2020-04-30,局座讲过
2020-04-30,师姐好
2020-04-30,钱都花在维护霸权了
2020-04-30,此外还有阿拉斯加北极海岸
2020-04-30,除了东海岸西海岸还有南海岸（休斯顿那儿）跟夏威夷岛
2020-04-30,又来南海转了
2020-04-30,真的有钱啊美国
2020-04-30,红旗行动？
2020-04-30,大师姐
2020-04-30,下面有请预言家发言
2020-04-30,大师姐
2020-04-30,没有下一步了，我是2022年回来的
2020-04-30,你穿越了
2020-04-30,能跟炮座比？你认真的么
2020-04-30,大师姐
2020-04-30,大师姐
2020-04-30,大师姐
2020-04-30,大师姐好
2020-04-30,有内味了
2020-04-30,口胡！！这是大师姐！！
2020-04-30,大师姐好
2020-04-30,师姐好
2020-04-30,这巨剑破浪真帅
2020-04-30,俄亥俄
2020-04-30,这段对话似曾相识！
2020-04-30,好看
2020-04-30,放到这里，我感觉会祸害我们的军事专家的风评
2020-04-30,这个女人来啦！
2020-04-30,别喊了，没人
2020-04-30,大师姐
2020-04-30,666
2020-04-30,局座徒弟哦
2020-04-30,远程开潜艇，玩过游戏没？拿个手柄开
2020-04-30,和那个男人对过线的女人
2020-04-30,teacher?
2020-04-30,..
2020-04-30,...hello?
2020-04-30,hello?
2020-04-30,老师看见我了吗
2020-04-30,谁说女子不如男？
2020-04-30,幽灵船+1
2020-04-30,李莉老师是局座的大弟子，江湖人称“大师姐”
2020-04-30,因果律
2020-04-30,大师姐
2020-04-30,发际线
2020-04-30,lily
2020-04-30,怎么看都是美国病毒
2020-04-30,这是女版局座吧
2020-04-30,大痂说狗头
2020-04-30,大师姐好
2020-04-30,看成对线专家
2020-04-30,222
2020-04-30,美国公知
2020-04-30,我没开弹幕？？？？？？？？？？？？？？？
2020-04-30,老中央7了
2020-04-30,大师姐
2020-04-30,真理范围内
2020-04-30,只有两部分，一部分和剩下一部分
2020-04-30,姐姐好
2020-04-30,快点研发空母
2020-04-30,李莉老师还新英雄？！！
2020-04-30,观察者网越来越牛掰了
2020-04-30,666
2020-04-30,影响不大，别歪歪了
2020-04-30,防务新观察
2020-04-30,这不是那谁吗？
2020-04-30,一个美颜美的当然像了
2020-04-30,李莉!!!!!!!
2020-04-30,是大师姐
2020-04-30,是大世界
2020-04-30,大师姐
2020-04-30,666
2020-04-30,大佬
2020-04-30,2333+666
2020-04-30,大师姐
2020-04-30,大师姐
2020-04-30,lili
2020-04-30,3
2020-04-30,李姐
2020-04-30,888人正在看
2020-04-30,为什么好像看过。。。。
2020-04-30,这不是大师姐吗
2020-04-30,还要烧钱的功能，这是美弟衰落的最大诱因
2020-04-30,这视频不是看过了？
2020-04-30,对话20年后的自己
2020-04-30,超时空对话
2020-04-30,看过了
2020-04-30,我觉得十年以后，日本可能不会像以前那么亲美了
2020-04-30,大师姐好
2020-04-30,莉姐
2020-04-30,果然电视台的化妆更专业
2020-04-30,央视国防频道专家
2020-04-30,Navyseal?
2020-04-30,英文字幕好像不对
2020-04-30,大师姐！
2020-04-30,放弃幻想准备打仗
2020-04-30,梅开二度？
2020-04-30,还好吧也针对不了中国。这些东西想让他消失还是很简单的毕竟离我们很近离美国很远
2020-04-30,大师姐
2020-04-30,说新大佬的我来科普下这是局座的学生江湖人称大师姐
2020-04-30,前面是导语
2020-04-30,弹幕呢？
2020-04-30,。
2020-04-30,女版炮座
2020-04-30,真让人头大
2020-04-30,Lily
2020-04-30,解锁新英雄
2020-04-30,密闭的核潜艇确诊太可怕了
2020-04-30,反正都是在别国的土地上霍霍
2020-04-30,又发了一遍？
2020-04-30,美军真有钱
2020-04-30,美女与武器
2020-04-30,因果律武器第二代掌门人么2333
2020-04-30,知性美
2020-04-30,大师姐
2020-04-30,好美丽
2020-04-30,加油特种兵
2020-04-30,李红好，大家好
2020-04-30,西海岸——东海岸，这不就全了么？是说还有非本土基地是么？
2020-04-30,2333
2020-04-30,这不就养蛊吗？【doge】
2020-04-30,l
2020-04-30,不是发过了么？燕返？
2020-04-30,66666
2020-04-30,简单来说就是针对中国
2020-04-30,！！！
2020-04-30,妈妈最爱的女儿
2020-04-30,战乎
2020-04-30,大师姐好
2020-04-30,新英雄
2020-04-30,大师姐你们说新英雄？
2020-04-30,李莉可是局座的学生
2020-04-30,大师姐
2020-04-30,超级病毒培养皿啊这是
2020-04-30,密闭的怎么得上的
2020-04-30,这是大师姐，
2020-04-30,大师姐
2020-04-30,大师姐
2020-04-30,大师姐
2020-04-30,大师姐
2020-04-30,还容易挨打。
2020-04-30,什么小弟，叫大师姐！
2020-04-30,红警3地图即视感
2020-04-30,以前李莉上军情观察室的时候还是研究院，现在都是副教授了
2020-04-30,3
2020-04-30,哇，李莉
2020-04-30,男版李莉
2020-04-30,老师好
2020-04-30,这是什么死亡视角啊
2020-04-30,来了
2020-04-30,某些国家，不应该所有非中国国家吗
2020-04-30,师姐，好
2020-04-30,5
2020-04-30,这咋又发了一遍
2020-04-30,4
2020-04-30,3
2020-04-30,自己和自己对话
2020-04-30,发际线
2020-04-30,666666
2020-04-30,新大佬？
2020-04-30,来了
2020-04-30,2333
2020-04-30,双
2020-04-30,这俩长得真像。。。
2020-04-30,局座小弟李莉老师
2020-04-30,3
2020-04-30,大师姐好
2020-04-30,新英雄诚不欺我
2020-04-30,3
2020-04-30,3
2020-04-30,3
2020-04-30,哇哦
2020-04-30,师姐
2020-04-30,大师姐
2020-04-30,哈利路亚，我永远支持特朗普，愿上帝保佑他，我相信不久的将来把mg带到发展中国家。
2020-04-30,2
2020-04-30,3
2020-04-30,我是第一
2020-04-30,3
2020-04-30,女版房兵
2020-04-30,3
2020-04-30,董肝宁的视频去哪里了
2020-04-30,新节目？？
2020-04-30,2
2020-04-30,1
2020-05-01,来了来了！
2020-05-01,@田纳西
2020-05-01,大师姐好！
2020-05-01,局座徒弟
2020-05-01,李莉大姐不是国防大学的吗
2020-05-01,战忽局大世界！
2020-05-01,我来组成弹幕
2020-05-01,大师姐
2020-05-01,有排面
2020-05-01,有排面
2020-05-01,肯定是自保
2020-05-01,美国最好就坡下驴，干脆收缩撤回去吧
2020-05-01,大师姐
2020-05-01,大师姐好
2020-05-01,大师姐
2020-05-01,解决不了，别难为大师姐
2020-05-01,局座加油，动用因果律武器搞掉美国。
2020-05-01,养蛊神器
2020-05-01,拖垮美国
2020-05-01,大师姐！亚太分部前来捧场。
2020-05-01,解锁
2020-05-01,中国赶紧花个2000亿压压惊
2020-05-01,防务新观察里的
2020-05-01,底牌—1
2020-05-01,CCTV7
2020-05-01,局座讲过
2020-05-01,师姐好
2020-05-01,钱都花在维护霸权了
2020-05-01,此外还有阿拉斯加北极海岸
2020-05-01,除了东海岸西海岸还有南海岸（休斯顿那儿）跟夏威夷岛
2020-05-01,又来南海转了
2020-05-01,真的有钱啊美国
2020-05-01,红旗行动？
2020-05-01,大师姐
2020-05-01,下面有请预言家发言
2020-05-01,大师姐
2020-05-01,没有下一步了，我是2022年回来的
2020-05-01,你穿越了
2020-05-01,能跟炮座比？你认真的么
2020-05-01,大师姐
2020-05-01,大师姐
2020-05-01,大师姐
2020-05-01,大师姐好
2020-05-01,有内味了
2020-05-01,口胡！！这是大师姐！！
2020-05-01,大师姐好
2020-05-01,师姐好
2020-05-01,这巨剑破浪真帅
2020-05-01,俄亥俄
2020-05-01,这段对话似曾相识！
2020-05-01,好看
2020-05-01,放到这里，我感觉会祸害我们的军事专家的风评
2020-05-01,这个女人来啦！
2020-05-01,别喊了，没人
2020-05-01,大师姐
2020-05-01,666
2020-05-01,局座徒弟哦
2020-05-01,远程开潜艇，玩过游戏没？拿个手柄开
2020-05-01,和那个男人对过线的女人
2020-05-01,teacher?
2020-05-01,..
2020-05-01,...hello?
2020-05-01,hello?
2020-05-01,老师看见我了吗
2020-05-01,谁说女子不如男？
2020-05-01,幽灵船+1
2020-05-01,李莉老师是局座的大弟子，江湖人称“大师姐”
2020-05-01,因果律
2020-05-01,大师姐
2020-05-01,发际线
2020-05-01,lily
2020-05-01,怎么看都是美国病毒
2020-05-01,这是女版局座吧
2020-05-01,大痂说狗头
2020-05-01,大师姐好
2020-05-01,看成对线专家
2020-05-01,222
2020-05-01,美国公知
2020-05-01,我没开弹幕？？？？？？？？？？？？？？？
2020-05-01,老中央7了
2020-05-01,大师姐
2020-05-01,真理范围内
2020-05-01,只有两部分，一部分和剩下一部分
2020-05-01,姐姐好
2020-05-01,快点研发空母
2020-05-01,李莉老师还新英雄？！！
2020-05-01,观察者网越来越牛掰了
2020-05-01,666
2020-05-01,影响不大，别歪歪了
2020-05-01,防务新观察
2020-05-01,这不是那谁吗？
2020-05-01,一个美颜美的当然像了
2020-05-01,李莉!!!!!!!
2020-05-01,是大师姐
2020-05-01,是大世界
2020-05-01,大师姐
2020-05-01,666
2020-05-01,大佬
2020-05-01,2333+666
2020-05-01,大师姐
2020-05-01,大师姐
2020-05-01,lili
2020-05-01,3
2020-05-01,李姐
2020-05-01,888人正在看
2020-05-01,为什么好像看过。。。。
2020-05-01,这不是大师姐吗
2020-05-01,还要烧钱的功能，这是美弟衰落的最大诱因
2020-05-01,这视频不是看过了？
2020-05-01,对话20年后的自己
2020-05-01,超时空对话
2020-05-01,看过了
2020-05-01,我觉得十年以后，日本可能不会像以前那么亲美了
2020-05-01,大师姐好
2020-05-01,莉姐
2020-05-01,果然电视台的化妆更专业
2020-05-01,央视国防频道专家
2020-05-01,Navyseal?
2020-05-01,英文字幕好像不对
2020-05-01,大师姐！
2020-05-01,放弃幻想准备打仗
2020-05-01,梅开二度？
2020-05-01,还好吧也针对不了中国。这些东西想让他消失还是很简单的毕竟离我们很近离美国很远
2020-05-01,大师姐
2020-05-01,说新大佬的我来科普下这是局座的学生江湖人称大师姐
2020-05-01,前面是导语
2020-05-01,弹幕呢？
2020-05-01,。
2020-05-01,女版炮座
2020-05-01,真让人头大
2020-05-01,Lily
2020-05-01,解锁新英雄
2020-05-01,密闭的核潜艇确诊太可怕了
2020-05-01,反正都是在别国的土地上霍霍
2020-05-01,又发了一遍？
2020-05-01,美军真有钱
2020-05-01,美女与武器
2020-05-01,因果律武器第二代掌门人么2333
2020-05-01,知性美
2020-05-01,大师姐
2020-05-01,好美丽
2020-05-01,加油特种兵
2020-05-01,李红好，大家好
2020-05-01,西海岸——东海岸，这不就全了么？是说还有非本土基地是么？
2020-05-01,2333
2020-05-01,这不就养蛊吗？【doge】
2020-05-01,l
2020-05-01,不是发过了么？燕返？
2020-05-01,66666
2020-05-01,简单来说就是针对中国
2020-05-01,！！！
2020-05-01,妈妈最爱的女儿
2020-05-01,战乎
2020-05-01,大师姐好
2020-05-01,新英雄
2020-05-01,大师姐你们说新英雄？
2020-05-01,李莉可是局座的学生
2020-05-01,大师姐
2020-05-01,超级病毒培养皿啊这是
2020-05-01,密闭的怎么得上的
2020-05-01,这是大师姐，
2020-05-01,大师姐
2020-05-01,大师姐
2020-05-01,大师姐
2020-05-01,大师姐
2020-05-01,还容易挨打。
2020-05-01,什么小弟，叫大师姐！
2020-05-01,红警3地图即视感
2020-05-01,以前李莉上军情观察室的时候还是研究院，现在都是副教授了
2020-05-01,3
2020-05-01,哇，李莉
2020-05-01,男版李莉
2020-05-01,老师好
2020-05-01,这是什么死亡视角啊
2020-05-01,来了
2020-05-01,某些国家，不应该所有非中国国家吗
2020-05-01,师姐，好
2020-05-01,5
2020-05-01,这咋又发了一遍
2020-05-01,4
2020-05-01,3
2020-05-01,自己和自己对话
2020-05-01,发际线
2020-05-01,666666
2020-05-01,新大佬？
2020-05-01,来了
2020-05-01,2333
2020-05-01,双
2020-05-01,这俩长得真像。。。
2020-05-01,局座小弟李莉老师
2020-05-01,3
2020-05-01,大师姐好
2020-05-01,新英雄诚不欺我
2020-05-01,3
2020-05-01,3
2020-05-01,3
2020-05-01,哇哦
2020-05-01,师姐
2020-05-01,大师姐
2020-05-01,哈利路亚，我永远支持特朗普，愿上帝保佑他，我相信不久的将来把mg带到发展中国家。
2020-05-01,2
2020-05-01,3
2020-05-01,我是第一
2020-05-01,3
2020-05-01,女版房兵
2020-05-01,3
2020-05-01,董肝宁的视频去哪里了
2020-05-01,新节目？？
2020-05-01,2
2020-05-01,1
2020-05-02,666
2020-05-02,开了开了
2020-05-02,参见大师姐
2020-05-02,大师姐好像胖了
2020-05-02,来了来了！
2020-05-02,@田纳西
2020-05-02,大师姐好！
2020-05-02,局座徒弟
2020-05-02,李莉大姐不是国防大学的吗
2020-05-02,战忽局大世界！
2020-05-02,我来组成弹幕
2020-05-02,大师姐
2020-05-02,有排面
2020-05-02,有排面
2020-05-02,肯定是自保
2020-05-02,美国最好就坡下驴，干脆收缩撤回去吧
2020-05-02,大师姐
2020-05-02,大师姐好
2020-05-02,大师姐
2020-05-02,解决不了，别难为大师姐
2020-05-02,局座加油，动用因果律武器搞掉美国。
2020-05-02,养蛊神器
2020-05-02,拖垮美国
2020-05-02,大师姐！亚太分部前来捧场。
2020-05-02,解锁
2020-05-02,中国赶紧花个2000亿压压惊
2020-05-02,防务新观察里的
2020-05-02,底牌—1
2020-05-02,CCTV7
2020-05-02,局座讲过
2020-05-02,师姐好
2020-05-02,钱都花在维护霸权了
2020-05-02,此外还有阿拉斯加北极海岸
2020-05-02,除了东海岸西海岸还有南海岸（休斯顿那儿）跟夏威夷岛
2020-05-02,又来南海转了
2020-05-02,真的有钱啊美国
2020-05-02,红旗行动？
2020-05-02,大师姐
2020-05-02,下面有请预言家发言
2020-05-02,大师姐
2020-05-02,没有下一步了，我是2022年回来的
2020-05-02,你穿越了
2020-05-02,能跟炮座比？你认真的么
2020-05-02,大师姐
2020-05-02,大师姐
2020-05-02,大师姐
2020-05-02,大师姐好
2020-05-02,有内味了
2020-05-02,口胡！！这是大师姐！！
2020-05-02,大师姐好
2020-05-02,师姐好
2020-05-02,这巨剑破浪真帅
2020-05-02,俄亥俄
2020-05-02,这段对话似曾相识！
2020-05-02,好看
2020-05-02,放到这里，我感觉会祸害我们的军事专家的风评
2020-05-02,这个女人来啦！
2020-05-02,别喊了，没人
2020-05-02,大师姐
2020-05-02,666
2020-05-02,局座徒弟哦
2020-05-02,远程开潜艇，玩过游戏没？拿个手柄开
2020-05-02,和那个男人对过线的女人
2020-05-02,teacher?
2020-05-02,..
2020-05-02,...hello?
2020-05-02,hello?
2020-05-02,老师看见我了吗
2020-05-02,谁说女子不如男？
2020-05-02,幽灵船+1
2020-05-02,李莉老师是局座的大弟子，江湖人称“大师姐”
2020-05-02,因果律
2020-05-02,大师姐
2020-05-02,发际线
2020-05-02,lily
2020-05-02,怎么看都是美国病毒
2020-05-02,这是女版局座吧
2020-05-02,大痂说狗头
2020-05-02,大师姐好
2020-05-02,看成对线专家
2020-05-02,222
2020-05-02,美国公知
2020-05-02,我没开弹幕？？？？？？？？？？？？？？？
2020-05-02,老中央7了
2020-05-02,大师姐
2020-05-02,真理范围内
2020-05-02,只有两部分，一部分和剩下一部分
2020-05-02,姐姐好
2020-05-02,快点研发空母
2020-05-02,李莉老师还新英雄？！！
2020-05-02,观察者网越来越牛掰了
2020-05-02,666
2020-05-02,影响不大，别歪歪了
2020-05-02,防务新观察
2020-05-02,这不是那谁吗？
2020-05-02,一个美颜美的当然像了
2020-05-02,李莉!!!!!!!
2020-05-02,是大师姐
2020-05-02,是大世界
2020-05-02,大师姐
2020-05-02,666
2020-05-02,大佬
2020-05-02,2333+666
2020-05-02,大师姐
2020-05-02,大师姐
2020-05-02,lili
2020-05-02,3
2020-05-02,李姐
2020-05-02,888人正在看
2020-05-02,为什么好像看过。。。。
2020-05-02,这不是大师姐吗
2020-05-02,还要烧钱的功能，这是美弟衰落的最大诱因
2020-05-02,这视频不是看过了？
2020-05-02,对话20年后的自己
2020-05-02,超时空对话
2020-05-02,看过了
2020-05-02,我觉得十年以后，日本可能不会像以前那么亲美了
2020-05-02,大师姐好
2020-05-02,莉姐
2020-05-02,果然电视台的化妆更专业
2020-05-02,央视国防频道专家
2020-05-02,Navyseal?
2020-05-02,英文字幕好像不对
2020-05-02,大师姐！
2020-05-02,放弃幻想准备打仗
2020-05-02,梅开二度？
2020-05-02,还好吧也针对不了中国。这些东西想让他消失还是很简单的毕竟离我们很近离美国很远
2020-05-02,大师姐
2020-05-02,说新大佬的我来科普下这是局座的学生江湖人称大师姐
2020-05-02,前面是导语
2020-05-02,弹幕呢？
2020-05-02,。
2020-05-02,女版炮座
2020-05-02,真让人头大
2020-05-02,Lily
2020-05-02,解锁新英雄
2020-05-02,密闭的核潜艇确诊太可怕了
2020-05-02,反正都是在别国的土地上霍霍
2020-05-02,又发了一遍？
2020-05-02,美军真有钱
2020-05-02,美女与武器
2020-05-02,因果律武器第二代掌门人么2333
2020-05-02,知性美
2020-05-02,大师姐
2020-05-02,好美丽
2020-05-02,加油特种兵
2020-05-02,李红好，大家好
2020-05-02,西海岸——东海岸，这不就全了么？是说还有非本土基地是么？
2020-05-02,2333
2020-05-02,这不就养蛊吗？【doge】
2020-05-02,l
2020-05-02,不是发过了么？燕返？
2020-05-02,66666
2020-05-02,简单来说就是针对中国
2020-05-02,！！！
2020-05-02,妈妈最爱的女儿
2020-05-02,战乎
2020-05-02,大师姐好
2020-05-02,新英雄
2020-05-02,大师姐你们说新英雄？
2020-05-02,李莉可是局座的学生
2020-05-02,大师姐
2020-05-02,超级病毒培养皿啊这是
2020-05-02,密闭的怎么得上的
2020-05-02,这是大师姐，
2020-05-02,大师姐
2020-05-02,大师姐
2020-05-02,大师姐
2020-05-02,大师姐
2020-05-02,还容易挨打。
2020-05-02,什么小弟，叫大师姐！
2020-05-02,红警3地图即视感
2020-05-02,以前李莉上军情观察室的时候还是研究院，现在都是副教授了
2020-05-02,3
2020-05-02,哇，李莉
2020-05-02,男版李莉
2020-05-02,老师好
2020-05-02,这是什么死亡视角啊
2020-05-02,来了
2020-05-02,某些国家，不应该所有非中国国家吗
2020-05-02,师姐，好
2020-05-02,5
2020-05-02,这咋又发了一遍
2020-05-02,4
2020-05-02,3
2020-05-02,自己和自己对话
2020-05-02,发际线
2020-05-02,666666
2020-05-02,新大佬？
2020-05-02,来了
2020-05-02,2333
2020-05-02,双
2020-05-02,这俩长得真像。。。
2020-05-02,局座小弟李莉老师
2020-05-02,3
2020-05-02,大师姐好
2020-05-02,新英雄诚不欺我
2020-05-02,3
2020-05-02,3
2020-05-02,3
2020-05-02,哇哦
2020-05-02,师姐
2020-05-02,大师姐
2020-05-02,哈利路亚，我永远支持特朗普，愿上帝保佑他，我相信不久的将来把mg带到发展中国家。
2020-05-02,2
2020-05-02,3
2020-05-02,我是第一
2020-05-02,3
2020-05-02,女版房兵
2020-05-02,3
2020-05-02,董肝宁的视频去哪里了
2020-05-02,新节目？？
2020-05-02,2
2020-05-02,1
2020-05-04,awsl
2020-05-04,666
2020-05-04,开了开了
2020-05-04,参见大师姐
2020-05-04,大师姐好像胖了
2020-05-04,来了来了！
2020-05-04,@田纳西
2020-05-04,大师姐好！
2020-05-04,局座徒弟
2020-05-04,李莉大姐不是国防大学的吗
2020-05-04,战忽局大世界！
2020-05-04,我来组成弹幕
2020-05-04,大师姐
2020-05-04,有排面
2020-05-04,有排面
2020-05-04,肯定是自保
2020-05-04,美国最好就坡下驴，干脆收缩撤回去吧
2020-05-04,大师姐
2020-05-04,大师姐好
2020-05-04,大师姐
2020-05-04,解决不了，别难为大师姐
2020-05-04,局座加油，动用因果律武器搞掉美国。
2020-05-04,养蛊神器
2020-05-04,拖垮美国
2020-05-04,大师姐！亚太分部前来捧场。
2020-05-04,解锁
2020-05-04,中国赶紧花个2000亿压压惊
2020-05-04,防务新观察里的
2020-05-04,底牌—1
2020-05-04,CCTV7
2020-05-04,局座讲过
2020-05-04,师姐好
2020-05-04,钱都花在维护霸权了
2020-05-04,此外还有阿拉斯加北极海岸
2020-05-04,除了东海岸西海岸还有南海岸（休斯顿那儿）跟夏威夷岛
2020-05-04,又来南海转了
2020-05-04,真的有钱啊美国
2020-05-04,红旗行动？
2020-05-04,大师姐
2020-05-04,下面有请预言家发言
2020-05-04,大师姐
2020-05-04,没有下一步了，我是2022年回来的
2020-05-04,你穿越了
2020-05-04,能跟炮座比？你认真的么
2020-05-04,大师姐
2020-05-04,大师姐
2020-05-04,大师姐
2020-05-04,大师姐好
2020-05-04,有内味了
2020-05-04,口胡！！这是大师姐！！
2020-05-04,大师姐好
2020-05-04,师姐好
2020-05-04,这巨剑破浪真帅
2020-05-04,俄亥俄
2020-05-04,这段对话似曾相识！
2020-05-04,好看
2020-05-04,放到这里，我感觉会祸害我们的军事专家的风评
2020-05-04,这个女人来啦！
2020-05-04,别喊了，没人
2020-05-04,大师姐
2020-05-04,666
2020-05-04,局座徒弟哦
2020-05-04,远程开潜艇，玩过游戏没？拿个手柄开
2020-05-04,和那个男人对过线的女人
2020-05-04,teacher?
2020-05-04,..
2020-05-04,...hello?
2020-05-04,hello?
2020-05-04,老师看见我了吗
2020-05-04,谁说女子不如男？
2020-05-04,幽灵船+1
