日期,内容
2020-06-25,评论来看，国民素质有待加强。
2020-06-25,看见双标的就来气
2020-06-25,天津去北京出差的已经取消了
2020-06-25,双标
2020-06-25,对
2020-06-25,加油
2020-06-25,……总觉得不太放心
2020-06-25,…区别对待
2020-06-25,坐公交记得好好扫码
2020-06-25,应该
2020-06-25,说武汉的真实情况就是带节奏，您可真搞笑
2020-06-25,基本没有还是有些，你也知道，这病毒传染力超强吧
2020-06-25,我觉得不是
2020-06-25,那武汉人出去隔离有找谁去说呢
2020-06-25,赞！祖国的伟大
2020-06-25,赞(/≧▽≦/)
2020-06-25,可以
2020-06-25,1
2020-06-25,请善待
2020-06-25,对对，说得好好！
