日期,内容
2021-01-09,大哥要谦虚！但是干的漂亮！！
2021-01-09,？？东四吗
2021-01-09,看看外卖呀这大冷天的出来吃饭的都是勇士
2021-01-09,好
2021-01-09,干的漂亮
2021-01-09,这两家店说什么都不会去了
2021-01-09,哔哔China（BBC）
2021-01-09,《凡性的提醒》
2021-01-09,你不带口罩就别出门！干啥呢！
2021-01-09,牛
2021-01-09,说到酒吧哈哈哈哈
2021-01-09,阴间滤镜
2021-01-09,戴口罩啊
2021-01-09,白眼哈哈哈哈
2021-01-09,杀人虾仁猪心
2021-01-09,哈哈哈
2021-01-09,在恢复中不劳操心啦
2021-01-09,扎心了
2021-01-09,哈哈哈哈哈哈哈哈哈
2021-01-09,拖出去打一顿
2021-01-09,《职业选手》
2021-01-09,不带口罩
2021-01-09,nextdoor
2021-01-09,我已经半年多没带过口罩了
2021-01-09,无情嘲讽
2021-01-09,簋街这是差了不是两三年了疫情冲击尤其大
2021-01-09,祖传滤镜
2021-01-09,尴尬的笑出了声
2021-01-09,起码我们能正常生活，你们那边都快成毒窝了
2021-01-09,妥妥的
2021-01-09,哈哈哈哈哈哈哈哈
2021-01-09,进店戴口罩！
2021-01-09,哈哈哈哈哈哈那也位姐姐牛气哄哄的
2021-01-09,不戴口罩
2021-01-09,给老子带上口罩！！
2021-01-09,老板你是不是忘了算外卖？
2021-01-09,不戴口罩
2021-01-09,为啥不戴口罩？
2021-01-09,公共场合还是要戴口罩的
2021-01-09,强太多，不可逾越的一个存在
2021-01-09,带风向得黑纹
2021-01-09,戴口罩病原体
2021-01-09,虾仁猪心
2021-01-09,你怎么不戴口罩
2021-01-09,口罩么
2021-01-09,太多
2021-01-09,啥小吃呀
2021-01-09,虾仁猪心
2021-01-09,帝都人民政治素养都很强
2021-01-09,戴口罩！
2021-01-09,戴口罩啊
2021-01-09,哈哈哈哈哈舒服
2021-01-09,你口罩呢
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,杀人诛心
2021-01-09,扎心
2021-01-09,哈哈哈哈哈哈
2021-01-09,呵呵
2021-01-09,肯定有人受到的影响比较大的
2021-01-09,居然没戴口罩
2021-01-09,把口罩戴上行吗
2021-01-09,你丫毒区来的自觉的把口罩戴好啊
2021-01-09,本来就是，大家还是有点小心
2021-01-09,祖传阴间滤镜
2021-01-09,英国六千万
2021-01-09,怼死他
2021-01-09,对于外国人说话不要谦虚
2021-01-09,稻香村？
2021-01-09,你特么戴口罩
2021-01-09,这才是阴间滤镜
2021-01-09,好家伙
2021-01-09,这阴间滤镜也压不住的繁荣和活力感
2021-01-09,好傻啊，这是在干嘛
2021-01-09,漂亮
2021-01-09,戳心了
2021-01-09,不戴口罩没人揍吗？
2021-01-09,看时间段吧，吃饭的时间应该一样
2021-01-09,好骂
2021-01-09,姐们，硬气
2021-01-09,不一样BBC都开始有两个版本了，一个特供亚洲区域
2021-01-09,侮辱性极强
2021-01-09,戴口罩
2021-01-09,给我把口罩带上！！！
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,谦虚，谦虚，哈哈哈哈
2021-01-09,2333
2021-01-09,所以，你口罩呢
2021-01-09,high哈哈哈哈哈
2021-01-09,哈哈哈哈哈哈
2021-01-09,多像同行学习
2021-01-09,这大姐也是看见外国人就没有那么会侃了，直接说慢慢恢复就得了呗，哪个地方能一下就恢复如初？
2021-01-09,多久恢复？那不得看你们这些垃圾国家？
2021-01-09,等到你们国家恢复
2021-01-09,阴间滤镜
2021-01-09,能跟外国人面孔说话已经很友好了
2021-01-09,防着点外国人
2021-01-09,没戴口罩没戴口罩
2021-01-09,祖传阴间滤镜
2021-01-09,好狠
2021-01-09,可是餐饮真的差很多
2021-01-09,看饿了
2021-01-09,戴口罩啊，别把病毒带给我们
2021-01-09,这是哪家，排这么多人，肯定很好吃
2021-01-09,哈哈哈哈哈哈
2021-01-09,小心外国佬采访
2021-01-09,大哥你头冷吗？
2021-01-09,可怜的BBC记者
2021-01-09,这老外真没素质不戴口罩
2021-01-09,祖传阴间滤镜
2021-01-09,阴间滤镜，来了
2021-01-09,Boynextdoor
2021-01-09,我在等一个but
2021-01-09,靠举报得了
2021-01-09,阴间滤镜
2021-01-09,哈哈哈哈
2021-01-09,这BBC，，，TMD还没有倒闭吗？
2021-01-09,大姐我喜欢
2021-01-09,狂甩卖
2021-01-09,这姐太刚了2333
2021-01-09,太对了姐姐，哈哈
2021-01-09,沙磊
2021-01-09,口罩也不带
2021-01-09,这特么滤镜，这群白皮安的可不是什么好心啊
2021-01-09,伤害性不高但侮辱性极强
2021-01-09,戴口罩！！！你个呆子！
2021-01-09,舒服
2021-01-09,破防了
2021-01-09,疫情没有了？
2021-01-09,阴间滤镜
2021-01-09,不戴口罩
2021-01-09,代表广大人民群众嘲讽西方！！哈哈！
2021-01-09,这说明中国人守规矩，不像英国佬作死
2021-01-09,干的漂亮
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
2021-01-09,哈哈干得漂亮
2021-01-09,英国特喵有5000万人口吗？那么多确诊
2021-01-09,是玻璃心碎的声音
2021-01-09,又来了
2021-01-09,全程看后面小姐姐
2021-01-09,傻壁外国人，就你特喵不带口罩
2021-01-09,虾仁猪心
2021-01-09,虾仁猪心
2021-01-09,姐姐牛了
2021-01-09,杀人诛心
2021-01-09,实力嘲讽
2021-01-09,哈哈哈哈哈姐姐给留点面子
2021-01-09,拆电甩可还行
2021-01-09,虾仁猪心
2021-01-09,哈哈哈哈哈哈哈哈哈
2021-01-09,带上你的口罩英国人
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
2021-01-09,大叔还笑的那么开心hhhhh夺笋呐hhhhhhhhhhh
2021-01-09,戴口罩啊
2021-01-09,哈哈哈这提问
2021-01-09,哈哈哈哈哈哈哈哈
2021-01-09,口罩不带的吗
2021-01-09,口罩
2021-01-09,还好哈哈哈哈哈哈
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,来了来了
2021-01-09,哈哈哈
2021-01-09,把口罩戴上丈育鬼佬
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈
2021-01-09,戴上口罩啊
2021-01-09,回答采访，言简意赅，防止恶剪
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈哈
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,鬼佬不带口罩
2021-01-09,什么时候恢复要看你们啊特么天天有输入病例怎么恢复?
2021-01-09,字幕还真是环球网的失误
2021-01-09,戴口罩啊大哥
2021-01-09,祖传滤镜
2021-01-09,这个中文字全是环环这边做的，BBC频道中文版那字幕全都是繁体中文
2021-01-09,这不是嘲讽，北京人说话就这样，拿你当朋友就说的比较随意
2021-01-09,疫情没了那句没加字幕哦
2021-01-09,这祖传阴间滤镜
2021-01-09,这时候就应该有个店家喊给我滚出去没戴口罩
2021-01-09,？记者你怎么不戴口罩？（怒）
2021-01-09,他咋不戴口罩
2021-01-09,提取，差的很多
2021-01-09,下套了已经
2021-01-09,怼死这帮自我感觉良好的老外
2021-01-09,伤害极强
2021-01-09,不过分聚集肯定店家客流量会小啊
2021-01-09,中国专用阴间滤镜（西方的黑心）
2021-01-09,带个口罩会死啊
2021-01-09,哈哈哈哈哈哈哈真会说话～
2021-01-09,北京人说话哈哈
2021-01-09,BBC:中国经济消停，街边现大量关店甩卖现象
2021-01-09,不戴口罩，反感
2021-01-09,都在清仓啊，还是有很多倒闭的。
2021-01-09,这就是事实
2021-01-09,有素材了
2021-01-09,这就是事实啊
2021-01-09,北京爷们儿！
2021-01-09,？我卡了？
2021-01-09,Hhh
2021-01-09,这个感觉观感还好
2021-01-09,虾仁猪心
2021-01-09,这个狠
2021-01-09,战忽局再次上线
2021-01-09,哈哈哈哈
2021-01-09,那还得kannimenna
2021-01-09,同志们在我们眼里的不太好已经让国外很羡慕了
2021-01-09,哈哈哈哈
2021-01-09,擦饿了
2021-01-09,无情嘲讽
2021-01-09,口罩？
2021-01-09,这是新街口附近
2021-01-09,哈哈哈哈哈哈
2021-01-09,问不出啥，当然只有一个答案
2021-01-09,哈哈哈哈
2021-01-09,谢谢，这个就是我要的答案
2021-01-09,虾仁猪心
2021-01-09,北新桥
2021-01-09,这滤镜...你干脆调黑白的算了
2021-01-09,怼的漂亮
2021-01-09,哈哈哈哈哈哈哈哈哈哈
2021-01-09,说得好
2021-01-09,戴口罩，鬼佬
2021-01-09,你怎么不戴口罩！
2021-01-09,戴口罩啊，外国人
2021-01-09,哈哈实话
2021-01-09,祖传阴间
2021-01-09,hhhhh
2021-01-09,居然不带口罩
2021-01-09,HHHHHHHHHH
2021-01-09,戴口罩还能防流感呢，口罩本来就是好东西
2021-01-09,哈哈哈哈哈
2021-01-09,戴口罩！！！！！
2021-01-09,什么素质，不带口罩
2021-01-09,你踏马为什么不戴口罩
2021-01-09,都戴了口罩，记者怎么没有
2021-01-09,干的漂亮
2021-01-09,不戴口罩
2021-01-09,哈哈哈哈哈
2021-01-09,BBC老套词套路了，利用中国人的谦虚制造谣言！
2021-01-09,记者为什么不戴口罩
2021-01-09,拆店甩卖没看到吗
2021-01-09,老讽刺了
2021-01-09,为啥不戴口罩！
2021-01-09,哈哈哈哈哈！！！！！
2021-01-09,尴尬的哈哈
2021-01-09,这大姐有个性
2021-01-09,哈哈哈哈哈
2021-01-09,你别说实话
2021-01-09,戴口罩啊这沙雕
2021-01-09,夺笋呐
2021-01-09,看到封面笑着进来的哈哈哈哈
2021-01-09,哈哈哈哈哈哈哈哈哈哈
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,这滤镜有事嘛？
2021-01-09,事实啊，带偏什么
2021-01-09,哈哈哈哈哈哈哈哈哈哈嚣张
2021-01-09,又在挖坑
2021-01-09,生意不好疫情是一部分原因，但2019年开始生意就下滑了，这是事实
2021-01-09,大哥不像常去酒吧的，哈哈
2021-01-09,戴口罩鬼佬
2021-01-09,祖传
2021-01-09,北京人损他丫的
2021-01-09,哈哈哈哈
2021-01-09,阴间滤镜
2021-01-09,北京大妞
2021-01-09,哈哈哈哈哈
2021-01-09,标题笑了
2021-01-09,哈哈哈哈哈
2021-01-09,这滤镜…北京天湛蓝湛蓝的好吧？
2021-01-09,给力啊姑娘
2021-01-09,哈哈哈哈哈哈哈哈哈
2021-01-09,又挣扎了，想笑
2021-01-09,破防了
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,老练
2021-01-09,哈哈哈哈哈哈哈哈哈
2021-01-09,大姐，稍微给点面子哈哈哈
2021-01-09,全国各行各业受疫情影响生意差很多是事实，也要理性看待
2021-01-09,哈哈哈哈
2021-01-09,你这儿人也不少
2021-01-09,哈哈哈哈哈哈
2021-01-09,餐饮确实差很多
2021-01-09,哈哈哈哈哈哈哈哈
2021-01-09,太扎心了
2021-01-09,阴间滤镜来了
2021-01-09,玛德，不带口罩
2021-01-09,漂亮硬气
2021-01-09,戴口罩啊你这人
2021-01-09,攻击+1穿甲+100%
2021-01-09,我去，老姐给力哦
2021-01-09,BBC专用阴间滤镜
2021-01-09,没受过专业训练，一般忍不住笑
2021-01-09,哈哈哈哈
2021-01-09,霸气
2021-01-09,哈哈哈
2021-01-09,是实话，有些地方也是受创挺严重的
2021-01-09,戴口罩！！！
2021-01-09,北京大爷牛
2021-01-09,戴口罩啊，鬼佬！别来投毒！
2021-01-09,虾仁猪心
2021-01-09,这才理中客对不对
2021-01-09,虾仁猪心
2021-01-09,口罩呢
2021-01-09,生意没以前好是事实
2021-01-09,哈哈哈哈哈必须问出不好来
2021-01-09,你为啥不戴口罩
2021-01-09,哈哈哈哈哈哈哈哈哈哈
2021-01-09,祖传阴间滤镜。。。
2021-01-09,哈哈哈哈哈哈哈哈哈哈，
2021-01-09,这姐霸气啊
2021-01-09,扎心了
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,鬼佬戴口罩
2021-01-09,skr
2021-01-09,最近疫情有反复，大家还是要注意
2021-01-09,人太多。。。看背景
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
2021-01-09,你TM的口罩呢
2021-01-09,哈哈哈哈
2021-01-09,虾仁猪心
2021-01-09,这不是东四
2021-01-09,哈哈哈哈哈哈哈哈哈哈舒服了
2021-01-09,不戴口罩你最好哪也别去
2021-01-09,扎心了
2021-01-09,抽屉观光
2021-01-09,中国人就是耿直
2021-01-09,哈哈哈哈哈
2021-01-09,天冷了不想去
2021-01-09,口罩戴上别tm传染别人！
2021-01-09,外国人来中国把口罩戴好了！
2021-01-09,口罩给爷tm戴上！
2021-01-09,哈哈哈哈
2021-01-09,牛逼
2021-01-09,这什么gp翻译
2021-01-09,北京大爷的好评
2021-01-09,哈哈哈
2021-01-09,杀人诛心
2021-01-09,都不带口罩呀你。不乐意跟你讲话
2021-01-09,卧～槽，无～情
2021-01-09,呵呵呵事实我笑了
2021-01-09,他不戴口罩就该不让他进门
2021-01-09,被带偏了
2021-01-09,前方高能
2021-01-09,哈哈哈哈
2021-01-09,气死他们
2021-01-09,哈哈哈嗝
2021-01-09,你把口罩戴上啊……
2021-01-09,这滤镜
2021-01-09,疯狂嘲讽。好尴尬
2021-01-09,口罩呢？
2021-01-09,疯狂嘲讽
2021-01-09,开始下套了
2021-01-09,虾仁还要诛心，好狠啊
2021-01-09,BBC正常发挥，阴阳手法肯定要上的
2021-01-09,哈哈哈哈
2021-01-09,祖传阴间滤镜
2021-01-09,牛逼
2021-01-09,伤害不高但侮辱性极强[滑稽]​
2021-01-09,为什么他们不戴口罩
2021-01-09,秀啊
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈
2021-01-09,现在人不多
2021-01-09,哈哈哈哈哈
2021-01-09,嚯，姐姐牛逼
2021-01-09,差是事实，但是我们还能转起来
2021-01-09,嚣张的笑，可以再嚣张点
2021-01-09,伤害极大，侮辱极高23333
2021-01-09,哈哈哈哈
2021-01-09,哈哈哈
2021-01-09,哈哈哈
2021-01-09,哈哈哈，酷啊
2021-01-09,哈哈哈哈
2021-01-09,你咋不带口罩
2021-01-09,等是等你们外国呀，整天投毒
2021-01-09,死鬼佬
2021-01-09,死亡滤镜
2021-01-09,这人还不多啊大哥
2021-01-09,凭什么你个外国人不戴口罩？
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,中招一个大姐
2021-01-09,这滤镜
2021-01-09,虾仁猪心啊
2021-01-09,这鬼子不带口罩
2021-01-09,祖传滤镜
2021-01-09,这都事情的演员！请戴口罩放过我们
2021-01-09,虾仁猪心
2021-01-09,哈哈哈哈哈
2021-01-09,hhhhh
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈哈哈
2021-01-09,把口罩带上
2021-01-09,怼的好
2021-01-09,哈哈哈
2021-01-09,无情嘲讽~~66666
2021-01-09,阴间滤镜
2021-01-09,北方老哥；直接
2021-01-09,口罩呀
2021-01-09,以后见到这种白猪前来所谓的采访，直接一句关你屁事给它。
2021-01-09,BBC老是阴阳怪气
2021-01-09,祖传的滤镜
2021-01-09,这人也不少吧哈哈哈
2021-01-09,同款本本！
2021-01-09,洋佬带上口罩
2021-01-09,诱导性提问杠杠的
2021-01-09,哈哈哈
2021-01-09,尴尬的笑了笑
2021-01-09,比平常肯定少啊，但是比大英好！
2021-01-09,说实话，还是要给点面子的，挺尬这样
2021-01-09,没有如实翻译
2021-01-09,传统抹黑阴间滤镜
2021-01-09,橘生淮北则为枳
2021-01-09,扎心了老姐
2021-01-09,不戴口罩
2021-01-09,哈哈哈哈哈
2021-01-09,哈哈哈哈哈
2021-01-09,好家伙
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,那家店爱了
2021-01-09,外国人的脸可以打
2021-01-09,翻译不准
2021-01-09,这翻译，直接就用词不准确实
2021-01-09,说的太好了
2021-01-09,又不带口罩
2021-01-09,戴口罩！！！鬼佬！！！
2021-01-09,可算听到他想听的了
2021-01-09,开局虾仁猪心
2021-01-09,一群商业活动还住ICU的成天往别人家看
2021-01-09,扎心
2021-01-09,口罩都不带？
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,说得好
2021-01-09,带口罩只是怕冷，别误会
2021-01-09,bbc常用滤镜
2021-01-09,哈哈哈哈哈哈哈哈
2021-01-09,这位姐姐别扎人心啊
2021-01-09,哈哈哈哈哈哈
2021-01-09,祖传滤镜
2021-01-09,这么好的阳光能呈现这个颜色果然祖传技术
2021-01-09,暴击
2021-01-09,绿媒：排队领救济的人(手动狗头)
2021-01-09,甩了甩了
2021-01-09,引导性提问玩的真溜
2021-01-09,前方高能
2021-01-09,北京居然还有哥们不戴口罩的呀？
2021-01-09,虾仁猪心
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
2021-01-09,阴间滤镜
2021-01-09,Fakenews
2021-01-09,这姐姐爱了
2021-01-09,还是有一点滤镜的，白天没那么亮
2021-01-09,霍
2021-01-09,哈哈哈
2021-01-09,祖传滤镜
2021-01-09,好！！
2021-01-09,哈哈哈哈哈
2021-01-09,拆店甩23333333
2021-01-09,struggle，阴阳
2021-01-09,不带口罩就滚回自己国家！
2021-01-09,确实很多地方差得很多，需要时间的
2021-01-09,这是可能最好的两段了哈哈哈
2021-01-09,啥诱导提问啊，这本身就是实时报道好吧
2021-01-09,行情本来就差很多，靠内需不够的
2021-01-09,虾仁还要猪心
2021-01-09,打人不打脸，要有武德
2021-01-09,虾仁猪心了。
2021-01-09,舒服
2021-01-09,这位姐姐就爱说实话，我很喜欢
2021-01-09,先别骂啊，大哥们
2021-01-09,玻璃心又碎了
2021-01-09,祖传阴间滤镜
2021-01-09,反反复回看2333333
2021-01-09,破坏力不大侮辱性极强
2021-01-09,2333
2021-01-09,又是鱼眼镜头，又是阴间滤镜，妙啊
2021-01-09,哈哈哈
2021-01-09,需要等多长时间，那要看你们外国啥时候完事
2021-01-09,囗罩带好，行么？？？？
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,中国滤镜
2021-01-09,口罩都不戴丢不丢人啊
2021-01-09,哈哈哈哈哈哈哈哈
2021-01-09,哈哈哈没毛病
2021-01-09,草
2021-01-09,哈哈这特么祖传滤镜也掩盖不了中国的活力
2021-01-09,哈哈哈
2021-01-09,终于问到想要的答案了
2021-01-09,这是东四啊
2021-01-09,好家伙，这么长的队属于人少的地方
2021-01-09,这也是事实啊
2021-01-09,给劲儿
2021-01-09,标题就想笑
2021-01-09,哈哈
2021-01-09,离远点啊！
2021-01-09,大哥，咱相机能换个正常的镜头吗？
2021-01-09,这滤镜还行了
2021-01-09,祖传镜头
2021-01-09,这波是骑脸输出
2021-01-09,扎心了老铁
2021-01-09,BBC肯定又要带节奏了
2021-01-09,典型的诱导式提问
2021-01-09,扎铁了，老心！
2021-01-09,虾仁猪心
2021-01-09,你都不戴口罩的
2021-01-09,啊哈哈哈哈
2021-01-09,扎心了
2021-01-09,年长一点的回答就有经验一点
2021-01-09,最后总要又一个转折，这才是重点
2021-01-09,说实话也不行呐
2021-01-09,不想骂你，戴口罩!
2021-01-09,姑娘实在，哈哈哈
2021-01-09,戴口罩阿
2021-01-09,哈哈哈哈
2021-01-09,鬼佬退治英美鬼畜击退
2021-01-09,破坏力不大侮辱性极强
2021-01-09,看到标题已经开始笑了
2021-01-09,这是实话啊
2021-01-09,哈哈哈
2021-01-09,虾仁猪心
2021-01-09,哈哈哈哈
2021-01-09,终于迎来了那个BUT
2021-01-09,你口罩呢？
2021-01-09,这个歪果仁故意不带口罩的吗》
2021-01-09,BBC的任何提问都是别有用心很容易被套
2021-01-09,英国人真爱面子，喜欢找优越感，这次纯属找抽
2021-01-09,这画面不是挺正常的
2021-01-09,我寻思也不阴间啊
2021-01-09,扎铁了，1老心
2021-01-09,Ｂｂｃ会说人话？反正我是不信的
2021-01-09,这大姐说话我爱听
2021-01-09,哈哈哈哈哈哈哈
2021-01-09,这得问记者你们国家
2021-01-09,祖传鱼眼
2021-01-09,哈哈哈哈哈哈
2021-01-09,这个姑娘干得漂亮
2021-01-09,这就。。。
2021-01-09,中国人民站起来了！
2021-01-09,这是年初对比
2021-01-09,放血大甩卖
2021-01-09,说得好
2021-01-09,一堆店清仓狂甩……
2021-01-09,啪啪啪啪
2021-01-09,"有一说一，好好在英国呆着不好吗,,Ծ^Ծ,,"
2021-01-09,但是后面，才是要说的
2021-01-09,祖传阴间滤镜
2021-01-09,这……我家胡同口……这里的店之前关门是因为要拓宽马路……
2021-01-09,这是我家门口，这些电关闭是因为要拓宽马路
2021-01-09,哈哈哈哈忍不住跟着笑
2021-01-09,大晴天也能拍的这么暗，不愧是外媒祖传滤镜
2021-01-09,餐饮业是不是事实不知道，但是确实没以前好是定了，但是对bbc哭穷没用
2021-01-09,牛逼
2021-01-09,口罩不带，狂得很
2021-01-09,哈哈哈哈哈哈哈哈哈
2021-01-09,标准阴间滤镜
2021-01-09,但是我觉得他这个视频挺好的，挺客观
2021-01-09,戴上你的口罩，谢谢
2021-01-09,哈哈哈，看吾们北京大妞儿多飒～
2021-01-09,还不戴口罩
2021-01-09,哈哈哈哈哈
2021-01-09,戴口罩，注意安全啊
2021-01-09,哈哈哈哈哈哈
2021-01-09,尴尬又不失礼貌的哈哈哈
2021-01-09,引导性提问
2021-01-09,注意路面，之前是因为马路拓宽改造关的
2021-01-09,什么小吃这么好吃
2021-01-09,这是我家门口，路面拓宽改造关的
2021-01-09,店员下意识退了两步
2021-01-09,就你不戴口罩，辣鸡
2021-01-09,我们大北京人就是这么自信~~
2021-01-09,就该给这些白皮这么直接
2021-01-09,杀人诛心
2021-01-09,老北京人了
2021-01-09,哈哈哈哈哈
2021-01-09,这是拿猫眼录的？
2021-01-09,北京大爷NB格拉斯～
2021-01-09,虾仁猪心
2021-01-09,哈哈哈扎心了
2021-01-09,不戴口罩的
2021-01-09,北京天都这么蓝了，用这种阴间滤镜也挡不住
2021-01-09,朴实无华
2021-01-09,对脸输出
2021-01-09,祖传滤镜
2021-01-09,鬼佬，戴口罩啊！
2021-01-09,要不是你们欧美，我们早就好了
2021-01-09,哈哈哈哈哈哈哈哈哈
2021-01-09,漂亮！！！
2021-01-09,就你不带口罩
2021-01-09,祖传滤镜
2021-01-09,今日乳英
2021-01-09,气死
2021-01-09,哈哈啊哈哈哈哈哈
2021-01-09,这老外不戴口罩
2021-01-09,哈哈哈
2021-01-09,这滤镜就无语
2021-01-09,这就有点过分了呀，哈哈哈
2021-01-09,老外怎么不戴口罩
2021-01-09,哈哈哈
2021-01-09,bbc正常发挥
2021-01-09,哈哈哈哈
2021-01-09,这么好吃吗？他们在买什么可以告诉我吗
2021-01-09,扎心
2021-01-09,哈哈哈口罩啊大哥
2021-01-09,发面还行
2021-01-09,哈哈哈哈哈哈
2021-01-09,开幕暴爽
2021-01-09,杀人诛心啊
2021-01-09,疫情对生活还是有所影响的，不过对饮食也影响更大的还是外卖平台的兴起，对堂食影响比较大
2021-01-09,卧槽这滤镜，。。。。。
2021-01-09,哈哈哈，无情嘲讽
2021-01-09,记者：破防了
2021-01-09,emmm？你的口罩呢
2021-01-09,飒
2021-01-09,阴间滤镜没了？！
2021-01-09,你还是等大年初一再来采访取景吧？那时候关门的店面更多。
2021-01-09,祖传阴间滤镜
2021-01-09,这个没办法是事实
2021-01-09,这个没办法是事实
2021-01-09,祖传提问
2021-01-09,哈哈哈哈哈哈
2021-01-09,外国佬往这的问的带节奏啊
2021-01-09,垃圾BBC
2021-01-09,素材get可以回去剪辑了
2021-01-09,BBC也配叫媒体？
2021-01-09,北京大姐
2021-01-09,hahaha
2021-01-09,阴间滤镜
2021-01-09,反而是外国人在中国不戴口罩的多！
2021-01-09,祖传阴间滤镜
2021-01-09,哈哈
2021-01-09,这个大姐牛了哈哈哈哈哈
2021-01-09,要火了，提前来占个坑位
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈
2021-01-09,虾仁猪心
2021-01-09,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
2021-01-09,众所周知，只要不是直播，BBC和CNN都有办法让最后两位“讲出不同的故事”。
2021-01-09,拆店甩卖。。。。
2021-01-09,居然还满客观的
2021-01-09,别光问啊。不买点啊
2021-01-09,太意外了，BBC居然会说人话……
2021-01-09,这祖传滤镜。
2021-01-09,等多长时间，不是等看你们国外嘛
2021-01-09,我好爽啊
2021-01-09,哈哈哈哈
2021-01-09,为什么不戴口罩
2021-01-09,还以为你到地府了
2021-01-09,自家破事多又非要自己提，已经算客气了，没事找骂
2021-01-09,666
2021-01-09,还不戴口罩这主持人
2021-01-09,祖传滤镜
2021-01-09,我在成渝高铁看视频
2021-01-09,祖传滤镜
2021-01-09,你大爷还是你大爷
2021-01-09,美式摊手
2021-01-09,urbanurbanurban
2021-01-09,哈哈哈哈哈
2021-01-09,老本行诱导提问
2021-01-09,记者戴上口罩
2021-01-09,好家伙
2021-01-09,这翻译还带儿化音，玩儿
2021-01-09,这滤镜，北京都能给你拍成这样子？
2021-01-09,哟，怎么不上滤镜了
2021-01-09,得，刚才那大姐和蓝衣服这兄弟这两段，一定是剪到最后仅剩的两段。
2021-01-09,无情嘲讽哈哈哈哈哈
2021-01-09,尴尬的表情
2021-01-09,簋街
2021-01-09,祖传阴间滤镜
