日期,内容
2020-03-12,会有控制就好，就怕他什么都不顾
2020-03-12,围观的真没戴口罩
2020-03-12,突变？？
2020-03-12,病毒这是奔着哈利路亚总部去了？
2020-03-12,？？？自由呢
2020-03-12,说好的平等呢？
2020-03-12,居然旁边有人围观，OMG
2020-03-12,残酷残酷啊。。。
2020-03-12,这个算演练
2020-03-12,还以为没弹幕
2020-03-12,相对不足，我笑了
2020-03-12,太可怕了
2020-03-12,时间机器
2020-03-12,啧啧啧
2020-03-12,没口罩怎么带
2020-03-12,东西方文化价值差距就显现出来了，我们尽力救每一个人，西方救活下来可能性大的人
2020-03-12,自由的气息
2020-03-12,唉。。
2020-03-12,唉……
2020-03-12,人言否
2020-03-12,1
2020-03-12,这........
2020-03-12,可以
2020-03-12,真棒。。。
2020-03-12,功利主义道德观
2020-03-12,可是他没有其他省帮忙啊
2020-03-12,是个人就喜欢凑热闹
2020-03-12,？？？？？？
2020-03-12,这句话扎心了
2020-03-12,他们是活下来的可能性越高越进ICU……
2020-03-12,唉
2020-03-12,相信一些人的美好欧洲梦破灭了，但意大利还是请加油。
2020-03-12,让我们看看传说中爱干净，医疗资源丰富，高收入的意大利人如何控制疫情
2020-03-12,面积是跟湖北一样大吗。
2020-03-12,不是不带，估计是真没有
2020-03-12,围观还不戴口罩
2020-03-12,这就是发达国家吗？爱了爱了
2020-03-12,演习？
2020-03-12,医疗伦理方案……这已经是战地方案了，太残酷了，医生会留下心理阴影的……
2020-03-12,老天那
2020-03-12,要自由不封城
2020-03-12,哎
2020-03-12,围观？
2020-03-12,我们有其他省支援，你们意大利谁来支援？
2020-03-12,第一
2020-03-12,只救能活下来得太…
2020-03-12,这么恐怖
2020-03-12,一群人就在旁边看着？
2020-03-12,难搞
2020-03-12,这不人道
2020-03-12,间接处理了一批老龄人口？？
2020-03-12,j型与s型曲线
2020-03-12,..................
2020-03-12,意大利人是真的不爱带口罩
2020-03-12,？？？？？？？
2020-03-12,自由的芳香
2020-03-12,看看
2020-03-12,我到湖北省来
2020-03-12,中国必须更要加油！
2020-03-12,美国？？？
2020-03-12,日本？？？
2020-03-12,围观的还不戴口罩
2020-03-12,周围人还不戴口罩？？？
2020-03-12,意大利可能会爆发，要警惕外来输入
2020-03-12,围观隔离？？？？？
2020-03-12,？？？？？？？怎么肥事
2020-03-12,惨吼
2020-03-13,太残酷
2020-03-13,2005？？
2020-03-13,太残酷了
2020-03-13,我去……这……
2020-03-13,不是说意大利是医疗发达的现代化国家吗
2020-03-13,倒退5年
2020-03-13,突然年青化
2020-03-13,？？？？？？！！！！！
2020-03-13,病毒倒是抄了作业了
2020-03-13,对他们来说也是没办法的办法
2020-03-13,医护人员太难了
2020-03-13,我们能拿全国的资源保卫湖北，欧盟调动不出多少力量帮助自己的成员国
2020-03-13,自信
2020-03-13,人道灾难
2020-03-13,历史总是惊人的相似
2020-03-13,意大利要崩？
2020-03-13,美国病亡率估计还要更高，没有官方统计
2020-03-13,ecmo了这么惨？
2020-03-13,啊，这残忍了
2020-03-13,用生命围观
2020-03-13,信仰之跃
2020-03-13,老年人直接放弃了
2020-03-13,？？？
2020-03-13,有钱的除外
2020-03-13,哎…………
2020-03-13,放弃一些人？。。。
2020-03-13,S型曲线和l型曲线
2020-03-13,换谁都要哭了
2020-03-13,这么快shi六百多了
2020-03-13,唉，还能说什么，加油吧
2020-03-13,一开始他们官方就说得病才戴口罩
2020-03-13,太惨了
2020-03-13,那些不肯戴口罩还出去玩的人听到这些现在是怎么想的
2020-03-13,太惨了
2020-03-13,自作孽不可活
2020-03-13,太惨了吧
2020-03-13,这也太少了
2020-03-13,可是意大利没有其他30个兄弟省份啊
2020-03-13,韩国呢？
2020-03-13,我：千言万语化成...........................
2020-03-13,我们湖北有国家帮助，他们有什么
2020-03-13,第三次世界大战不是人和人，而是人和病毒啊
2020-03-13,前期像，后期可不一定
2020-03-13,年龄?
2020-03-13,口罩都不带
2020-03-13,没有欧洲的支援湖北有全国的支援
2020-03-13,看热闹的不戴口罩？
2020-03-13,可能口罩真的不够吧
2020-03-13,意大利还是实诚，其实都差不多
2020-03-13,外服开了
2020-03-13,加油
2020-03-13,放弃老年人
2020-03-13,意大利死也要亲
2020-03-13,战时分诊原则
2020-03-13,13号过千了
2020-03-13,一万五了，才过两天
2020-03-13,隐私权啊
2020-03-13,主要是没办法了
2020-03-13,？
2020-03-13,加油加油加油
2020-03-13,身为中国人真幸福
2020-03-13,医生好难啊
2020-03-13,超过1000了
2020-03-13,可能性低的就直接放弃？
2020-03-13,想戴的没有，不戴就是随性
2020-03-13,已经一千了
2020-03-13,这口罩等于没带
2020-03-13,歪果仁很多人认为没有饼就不要带口罩
2020-03-13,口罩？？？？？？？
2020-03-13,更有钱的吧
2020-03-13,扎心了老铁
2020-03-13,意思是有些人可以放弃了吗
2020-03-13,全世界都是这样的
2020-03-13,老头老太太好惨
2020-03-13,成功解决老龄化
2020-03-13,战时条例。能活的，能活的好的先救。
2020-03-13,死亡人数破千了
2020-03-13,不戴口罩还满街跑能不严重
2020-03-13,继续打橙啊…
2020-03-13,没有口罩的吧
2020-03-13,医生太可怜了
2020-03-13,这和打仗时期是一样的
2020-03-13,不戴口罩我去浓度高传染性更强的
2020-03-13,病毒对人类很公平
2020-03-13,就看几个大城市
2020-03-13,我们是全国支援，能比吗
2020-03-13,2
2020-03-13,破千了
2020-03-13,意思是要舍弃老人？
2020-03-13,我去这围观的还不带口罩，根本没重视吧
2020-03-13,到11日24时是842了死亡率6.6%
2020-03-13,为什么大家觉得意大利是发达国家……这是哪门子错觉
2020-03-13,残酷
2020-03-13,？？
2020-03-13,人类迷惑行为
2020-03-13,晕死，直接放弃么？！
2020-03-13,@方方
2020-03-13,。
2020-03-13,6000万?
2020-03-13,唉
2020-03-13,希望快点好起来
2020-03-13,1
2020-03-13,惨呐
2020-03-13,围观的还不带口罩，心真大
2020-03-13,这是真的没办法了
2020-03-13,弹幕
2020-03-13,666
2020-03-13,这不自由啊
2020-03-13,这就是自由？
2020-03-13,帮帮也可以，意大利还可以吧。
2020-03-13,太残忍了
2020-03-13,残酷
2020-03-13,残酷理性
2020-03-13,直接处理老龄化
2020-03-13,加油
2020-03-13,唉，加油吧
2020-03-13,造福最广大人民
2020-03-13,人口结构优化
2020-03-13,最惨的是医生护士
2020-03-13,自由
2020-03-13,赞
2020-03-13,自由人士依然不戴口罩
2020-03-13,这不自由
2020-03-13,淡定
2020-03-13,只能说意大利还是实诚估计其实都差不多
2020-03-13,加油
2020-03-13,用自由加油
2020-03-13,冲
2020-03-13,另外一个视频里的意大利老年人都是不怕死的
2020-03-13,不人道主义
2020-03-13,自由？
2020-03-13,哈利路亚
2020-03-13,太难了
2020-03-13,？？？
2020-03-13,。。。。。
2020-03-13,(更土豪的人)
2020-03-13,惨了……
2020-03-13,保佑咱川军平安归来！
2020-03-13,1.8万我感觉下周2就能达到
2020-03-13,意思就是老头老太太都不用进icu了
2020-03-13,连最起码的预防都不做
2020-03-13,前面的真是人才
2020-03-13,关键是这些人还不带口罩
2020-03-13,没有弹幕。。。
2020-03-13,这病毒是老龄化的解药
2020-03-13,放弃老人了
2020-03-13,还不戴口罩
2020-03-13,上帝保佑
2020-03-13,日本逃不了开哦的？？
2020-03-13,呃呃
2020-03-13,。。。。。
2020-03-13,旁边的人不戴口罩在围观
2020-03-13,！
2020-03-13,800+了
2020-03-13,太残酷了
2020-03-13,？？
2020-03-13,这就是自由吗，笑了
2020-03-13,除了日本，其他国家基本都符合模型
2020-03-13,？？？
2020-03-13,扎心了
2020-03-13,好像他们认为没生病就不要带
2020-03-13,天啊
2020-03-13,极端环境下谁也撑不住
2020-03-13,惨
2020-03-13,。
2020-03-13,不自由啊
2020-03-13,这是
2020-03-13,这设备有点帅哦
2020-03-13,没人？
2020-03-13,这不自由
2020-03-13,???????
2020-03-13,我的个神啊
2020-03-13,旁边这帮人就这么看着
2020-03-13,666
2020-03-13,人口论
2020-03-13,意大利不乐观，还是加油吧
2020-03-13,不戴口罩围观？？？
2020-03-13,我们有全中国支持，意大利呢
2020-03-13,疫情相似，但是控制没有咱们那么迅速
2020-03-13,反正就不带口罩
2020-03-13,还是得中国帮忙吧
2020-03-13,没事的他们可以不戴口罩
2020-03-13,哈利路亚
2020-03-13,没病不需要带口罩
2020-03-13,呵呵
2020-03-13,必须警惕输入性感染
2020-03-13,可是意大利面积是湖北的近两倍，就这来说，已经比湖北严重了
2020-03-13,太惨了吧，希望早点过去，加油呀
2020-03-13,看傻了
2020-03-13,……
2020-03-13,演习？
2020-03-13,怎么没有弹幕？
2020-03-13,无可奈何
2020-03-13,这就是西方要的自由
2020-03-13,看着这近不戴口罩，吓人
2020-03-13,没有人能认真的戴口罩的
2020-03-13,这也太难了
2020-03-13,会有控制就好，就怕他什么都不顾
2020-03-13,围观的真没戴口罩
2020-03-13,突变？？
2020-03-13,病毒这是奔着哈利路亚总部去了？
2020-03-13,？？？自由呢
2020-03-13,说好的平等呢？
2020-03-13,居然旁边有人围观，OMG
2020-03-13,残酷残酷啊。。。
2020-03-13,这个算演练
2020-03-13,还以为没弹幕
2020-03-13,相对不足，我笑了
2020-03-13,太可怕了
2020-03-13,时间机器
2020-03-13,啧啧啧
2020-03-13,没口罩怎么带
2020-03-13,东西方文化价值差距就显现出来了，我们尽力救每一个人，西方救活下来可能性大的人
2020-03-13,自由的气息
2020-03-13,唉。。
2020-03-13,唉……
2020-03-13,人言否
2020-03-13,1
2020-03-13,这........
2020-03-13,可以
2020-03-13,真棒。。。
2020-03-13,功利主义道德观
2020-03-13,可是他没有其他省帮忙啊
2020-03-13,是个人就喜欢凑热闹
2020-03-13,？？？？？？
2020-03-13,这句话扎心了
2020-03-13,他们是活下来的可能性越高越进ICU……
2020-03-13,唉
2020-03-13,相信一些人的美好欧洲梦破灭了，但意大利还是请加油。
2020-03-13,让我们看看传说中爱干净，医疗资源丰富，高收入的意大利人如何控制疫情
2020-03-13,面积是跟湖北一样大吗。
2020-03-13,不是不带，估计是真没有
2020-03-13,围观还不戴口罩
2020-03-13,这就是发达国家吗？爱了爱了
2020-03-13,演习？
2020-03-13,医疗伦理方案……这已经是战地方案了，太残酷了，医生会留下心理阴影的……
2020-03-13,老天那
2020-03-13,要自由不封城
2020-03-13,哎
2020-03-13,围观？
2020-03-13,我们有其他省支援，你们意大利谁来支援？
2020-03-13,第一
2020-03-13,只救能活下来得太…
2020-03-13,这么恐怖
2020-03-13,一群人就在旁边看着？
2020-03-13,难搞
2020-03-13,这不人道
2020-03-13,间接处理了一批老龄人口？？
2020-03-13,j型与s型曲线
2020-03-13,..................
2020-03-13,意大利人是真的不爱带口罩
2020-03-13,？？？？？？？
2020-03-13,自由的芳香
2020-03-13,看看
2020-03-13,我到湖北省来
2020-03-13,中国必须更要加油！
2020-03-13,美国？？？
2020-03-13,日本？？？
2020-03-13,围观的还不戴口罩
2020-03-13,周围人还不戴口罩？？？
2020-03-13,意大利可能会爆发，要警惕外来输入
2020-03-13,围观隔离？？？？？
2020-03-13,？？？？？？？怎么肥事
2020-03-13,惨吼
2020-03-14,太狠了……
2020-03-14,哦摸摸摸哦
2020-03-14,噢哟
2020-03-14,冲压
2020-03-14,太没人性了
2020-03-14,不戴口罩要灭国
2020-03-14,以为每个国家都像中国这么强悍的吗？
2020-03-14,任性边缘疯狂试探
2020-03-14,欧盟都不帮他们
2020-03-14,他们治病是公费还是自费
2020-03-14,太好了
2020-03-14,好好学习吧
2020-03-14,太难了
2020-03-14,这是对的，要为最广大人民考虑
2020-03-14,超过1000
2020-03-14,播音腔
2020-03-14,电车难题！
2020-03-14,妈耶
2020-03-14,自生自灭自由的活着
2020-03-14,自由
2020-03-14,出了医生没见到戴口罩的
2020-03-14,前面说中国传过去的没脑子？？？
2020-03-14,是肯定比湖北严重
2020-03-14,15000+
2020-03-14,没办法
2020-03-14,关键是没口罩还乱跑
2020-03-14,？
2020-03-14,带不动带不动
2020-03-14,72W？
2020-03-14,方舱医院简易医院
2020-03-14,怎么办怎么办，死亡率真的很高
2020-03-14,大利出奇迹
2020-03-14,快两万了…
2020-03-14,医生先疯了……
2020-03-14,优先年幼
2020-03-14,就怕医生先累倒了啊
2020-03-14,十三号已经一千多了
2020-03-14,医生估计会有心理阴影
2020-03-14,大家理性一点。其他国家疫情严重也会影响我国，该帮还是要帮
2020-03-14,15000+了
2020-03-14,太残酷
2020-03-14,2005？？
2020-03-14,太残酷了
2020-03-14,我去……这……
2020-03-14,不是说意大利是医疗发达的现代化国家吗
2020-03-14,倒退5年
2020-03-14,突然年青化
2020-03-14,？？？？？？！！！！！
2020-03-14,病毒倒是抄了作业了
2020-03-14,对他们来说也是没办法的办法
2020-03-14,医护人员太难了
2020-03-14,我们能拿全国的资源保卫湖北，欧盟调动不出多少力量帮助自己的成员国
2020-03-14,自信
2020-03-14,人道灾难
2020-03-14,历史总是惊人的相似
2020-03-14,意大利要崩？
2020-03-14,美国病亡率估计还要更高，没有官方统计
2020-03-14,ecmo了这么惨？
2020-03-14,啊，这残忍了
2020-03-14,用生命围观
2020-03-14,信仰之跃
2020-03-14,老年人直接放弃了
2020-03-14,？？？
2020-03-14,有钱的除外
2020-03-14,哎…………
2020-03-14,放弃一些人？。。。
2020-03-14,S型曲线和l型曲线
2020-03-14,换谁都要哭了
2020-03-14,这么快shi六百多了
2020-03-14,唉，还能说什么，加油吧
2020-03-14,一开始他们官方就说得病才戴口罩
2020-03-14,太惨了
2020-03-14,那些不肯戴口罩还出去玩的人听到这些现在是怎么想的
2020-03-14,太惨了
2020-03-14,自作孽不可活
2020-03-14,太惨了吧
2020-03-14,这也太少了
2020-03-14,可是意大利没有其他30个兄弟省份啊
2020-03-14,韩国呢？
2020-03-14,我：千言万语化成...........................
2020-03-14,我们湖北有国家帮助，他们有什么
2020-03-14,第三次世界大战不是人和人，而是人和病毒啊
2020-03-14,前期像，后期可不一定
2020-03-14,年龄?
2020-03-14,口罩都不带
2020-03-14,没有欧洲的支援湖北有全国的支援
2020-03-14,看热闹的不戴口罩？
2020-03-14,可能口罩真的不够吧
2020-03-14,意大利还是实诚，其实都差不多
2020-03-14,外服开了
2020-03-14,加油
2020-03-14,放弃老年人
2020-03-14,意大利死也要亲
2020-03-14,战时分诊原则
2020-03-14,13号过千了
2020-03-14,一万五了，才过两天
2020-03-14,隐私权啊
2020-03-14,主要是没办法了
2020-03-14,？
2020-03-14,加油加油加油
2020-03-14,身为中国人真幸福
2020-03-14,医生好难啊
2020-03-14,超过1000了
2020-03-14,可能性低的就直接放弃？
2020-03-14,想戴的没有，不戴就是随性
2020-03-14,已经一千了
2020-03-14,这口罩等于没带
2020-03-14,歪果仁很多人认为没有饼就不要带口罩
2020-03-14,口罩？？？？？？？
2020-03-14,更有钱的吧
2020-03-14,扎心了老铁
2020-03-14,意思是有些人可以放弃了吗
2020-03-14,全世界都是这样的
2020-03-14,老头老太太好惨
2020-03-14,成功解决老龄化
2020-03-14,战时条例。能活的，能活的好的先救。
2020-03-14,死亡人数破千了
2020-03-14,不戴口罩还满街跑能不严重
2020-03-14,继续打橙啊…
2020-03-14,没有口罩的吧
2020-03-14,医生太可怜了
2020-03-14,这和打仗时期是一样的
2020-03-14,不戴口罩我去浓度高传染性更强的
2020-03-14,病毒对人类很公平
2020-03-14,就看几个大城市
2020-03-14,我们是全国支援，能比吗
2020-03-14,2
2020-03-14,破千了
2020-03-14,意思是要舍弃老人？
2020-03-14,我去这围观的还不带口罩，根本没重视吧
2020-03-14,到11日24时是842了死亡率6.6%
2020-03-14,为什么大家觉得意大利是发达国家……这是哪门子错觉
2020-03-14,残酷
2020-03-14,？？
2020-03-14,人类迷惑行为
2020-03-14,晕死，直接放弃么？！
2020-03-14,@方方
2020-03-14,。
2020-03-14,6000万?
2020-03-14,唉
2020-03-14,希望快点好起来
2020-03-14,1
2020-03-14,惨呐
2020-03-14,围观的还不带口罩，心真大
2020-03-14,这是真的没办法了
2020-03-14,弹幕
2020-03-14,666
2020-03-14,这不自由啊
2020-03-14,这就是自由？
2020-03-14,帮帮也可以，意大利还可以吧。
2020-03-14,太残忍了
2020-03-14,残酷
2020-03-14,残酷理性
2020-03-14,直接处理老龄化
2020-03-14,加油
2020-03-14,唉，加油吧
2020-03-14,造福最广大人民
2020-03-14,人口结构优化
2020-03-14,最惨的是医生护士
2020-03-14,自由
2020-03-14,赞
2020-03-14,自由人士依然不戴口罩
2020-03-14,这不自由
2020-03-14,淡定
2020-03-14,只能说意大利还是实诚估计其实都差不多
2020-03-14,加油
2020-03-14,用自由加油
2020-03-14,冲
2020-03-14,另外一个视频里的意大利老年人都是不怕死的
2020-03-14,不人道主义
2020-03-14,自由？
2020-03-14,哈利路亚
2020-03-14,太难了
2020-03-14,？？？
2020-03-14,。。。。。
2020-03-14,(更土豪的人)
2020-03-14,惨了……
2020-03-14,保佑咱川军平安归来！
2020-03-14,1.8万我感觉下周2就能达到
2020-03-14,意思就是老头老太太都不用进icu了
2020-03-14,连最起码的预防都不做
2020-03-14,前面的真是人才
2020-03-14,关键是这些人还不带口罩
2020-03-14,没有弹幕。。。
2020-03-14,这病毒是老龄化的解药
2020-03-14,放弃老人了
2020-03-14,还不戴口罩
2020-03-14,上帝保佑
2020-03-14,日本逃不了开哦的？？
2020-03-14,呃呃
2020-03-14,。。。。。
2020-03-14,旁边的人不戴口罩在围观
2020-03-14,！
2020-03-14,800+了
2020-03-14,太残酷了
2020-03-14,？？
2020-03-14,这就是自由吗，笑了
2020-03-14,除了日本，其他国家基本都符合模型
2020-03-14,？？？
2020-03-14,扎心了
2020-03-14,好像他们认为没生病就不要带
2020-03-14,天啊
2020-03-14,极端环境下谁也撑不住
2020-03-14,惨
2020-03-14,。
2020-03-14,不自由啊
2020-03-14,这是
2020-03-14,这设备有点帅哦
2020-03-14,没人？
2020-03-14,这不自由
2020-03-14,???????
2020-03-14,我的个神啊
2020-03-14,旁边这帮人就这么看着
2020-03-14,666
2020-03-14,人口论
2020-03-14,意大利不乐观，还是加油吧
2020-03-14,不戴口罩围观？？？
2020-03-14,我们有全中国支持，意大利呢
2020-03-14,疫情相似，但是控制没有咱们那么迅速
2020-03-14,反正就不带口罩
2020-03-14,还是得中国帮忙吧
2020-03-14,没事的他们可以不戴口罩
2020-03-14,哈利路亚
2020-03-14,没病不需要带口罩
2020-03-14,呵呵
2020-03-14,必须警惕输入性感染
2020-03-14,可是意大利面积是湖北的近两倍，就这来说，已经比湖北严重了
2020-03-14,太惨了吧，希望早点过去，加油呀
2020-03-14,看傻了
2020-03-14,……
2020-03-14,演习？
2020-03-14,怎么没有弹幕？
2020-03-14,无可奈何
2020-03-14,这就是西方要的自由
2020-03-14,看着这近不戴口罩，吓人
2020-03-14,没有人能认真的戴口罩的
2020-03-14,这也太难了
2020-03-14,会有控制就好，就怕他什么都不顾
2020-03-14,围观的真没戴口罩
2020-03-14,突变？？
2020-03-14,病毒这是奔着哈利路亚总部去了？
2020-03-14,？？？自由呢
2020-03-14,说好的平等呢？
2020-03-14,居然旁边有人围观，OMG
2020-03-14,残酷残酷啊。。。
2020-03-14,这个算演练
2020-03-14,还以为没弹幕
2020-03-14,相对不足，我笑了
2020-03-14,太可怕了
2020-03-14,时间机器
2020-03-14,啧啧啧
2020-03-14,没口罩怎么带
2020-03-14,东西方文化价值差距就显现出来了，我们尽力救每一个人，西方救活下来可能性大的人
2020-03-14,自由的气息
2020-03-14,唉。。
2020-03-14,唉……
2020-03-14,人言否
2020-03-14,1
2020-03-14,这........
2020-03-14,可以
2020-03-14,真棒。。。
2020-03-14,功利主义道德观
2020-03-14,可是他没有其他省帮忙啊
2020-03-14,是个人就喜欢凑热闹
2020-03-14,？？？？？？
2020-03-14,这句话扎心了
2020-03-14,他们是活下来的可能性越高越进ICU……
2020-03-14,唉
2020-03-14,相信一些人的美好欧洲梦破灭了，但意大利还是请加油。
2020-03-14,让我们看看传说中爱干净，医疗资源丰富，高收入的意大利人如何控制疫情
2020-03-14,面积是跟湖北一样大吗。
2020-03-14,不是不带，估计是真没有
2020-03-14,围观还不戴口罩
2020-03-14,这就是发达国家吗？爱了爱了
2020-03-14,演习？
2020-03-14,医疗伦理方案……这已经是战地方案了，太残酷了，医生会留下心理阴影的……
2020-03-14,老天那
2020-03-14,要自由不封城
2020-03-14,哎
2020-03-14,围观？
2020-03-14,我们有其他省支援，你们意大利谁来支援？
2020-03-14,第一
2020-03-14,只救能活下来得太…
2020-03-14,这么恐怖
2020-03-14,一群人就在旁边看着？
2020-03-14,难搞
2020-03-14,这不人道
2020-03-14,间接处理了一批老龄人口？？
2020-03-14,j型与s型曲线
2020-03-14,..................
2020-03-14,意大利人是真的不爱带口罩
2020-03-14,？？？？？？？
2020-03-14,自由的芳香
2020-03-14,看看
2020-03-14,我到湖北省来
2020-03-14,中国必须更要加油！
2020-03-14,美国？？？
2020-03-14,日本？？？
2020-03-14,围观的还不戴口罩
2020-03-14,周围人还不戴口罩？？？
2020-03-14,意大利可能会爆发，要警惕外来输入
2020-03-14,围观隔离？？？？？
2020-03-14,？？？？？？？怎么肥事
2020-03-14,惨吼
2020-03-15,至少二十万
2020-03-15,2万了
2020-03-15,意大利有多少台ecmo
2020-03-15,加油
2020-03-15,前面的嘲讽别人的你有多能干？真贱
2020-03-15,666
2020-03-15,他们没有口罩可以戴，被德国截胡了
2020-03-15,2万了
2020-03-15,这个镜头我怎么感觉很久以前看过，包括这句台词
2020-03-15,1380了
2020-03-15,流行病(●°u°●)​ 」
2020-03-15,国外很多都是负债发福利，等到真的出问题，根本没办法也没钱解决
2020-03-15,历史总是惊人的相似
2020-03-15,太狠了……
2020-03-15,哦摸摸摸哦
2020-03-15,噢哟
2020-03-15,冲压
2020-03-15,太没人性了
2020-03-15,不戴口罩要灭国
2020-03-15,以为每个国家都像中国这么强悍的吗？
2020-03-15,任性边缘疯狂试探
2020-03-15,欧盟都不帮他们
2020-03-15,他们治病是公费还是自费
2020-03-15,太好了
2020-03-15,好好学习吧
2020-03-15,太难了
2020-03-15,这是对的，要为最广大人民考虑
2020-03-15,超过1000
2020-03-15,播音腔
2020-03-15,电车难题！
2020-03-15,妈耶
2020-03-15,自生自灭自由的活着
2020-03-15,自由
2020-03-15,出了医生没见到戴口罩的
2020-03-15,前面说中国传过去的没脑子？？？
2020-03-15,是肯定比湖北严重
2020-03-15,15000+
2020-03-15,没办法
2020-03-15,关键是没口罩还乱跑
2020-03-15,？
2020-03-15,带不动带不动
2020-03-15,72W？
2020-03-15,方舱医院简易医院
2020-03-15,怎么办怎么办，死亡率真的很高
2020-03-15,大利出奇迹
2020-03-15,快两万了…
2020-03-15,医生先疯了……
2020-03-15,优先年幼
2020-03-15,就怕医生先累倒了啊
2020-03-15,十三号已经一千多了
2020-03-15,医生估计会有心理阴影
2020-03-15,大家理性一点。其他国家疫情严重也会影响我国，该帮还是要帮
2020-03-15,15000+了
2020-03-15,太残酷
2020-03-15,2005？？
2020-03-15,太残酷了
2020-03-15,我去……这……
2020-03-15,不是说意大利是医疗发达的现代化国家吗
2020-03-15,倒退5年
2020-03-15,突然年青化
2020-03-15,？？？？？？！！！！！
2020-03-15,病毒倒是抄了作业了
2020-03-15,对他们来说也是没办法的办法
2020-03-15,医护人员太难了
2020-03-15,我们能拿全国的资源保卫湖北，欧盟调动不出多少力量帮助自己的成员国
2020-03-15,自信
2020-03-15,人道灾难
2020-03-15,历史总是惊人的相似
2020-03-15,意大利要崩？
2020-03-15,美国病亡率估计还要更高，没有官方统计
2020-03-15,ecmo了这么惨？
2020-03-15,啊，这残忍了
2020-03-15,用生命围观
2020-03-15,信仰之跃
2020-03-15,老年人直接放弃了
2020-03-15,？？？
2020-03-15,有钱的除外
2020-03-15,哎…………
2020-03-15,放弃一些人？。。。
2020-03-15,S型曲线和l型曲线
2020-03-15,换谁都要哭了
2020-03-15,这么快shi六百多了
2020-03-15,唉，还能说什么，加油吧
2020-03-15,一开始他们官方就说得病才戴口罩
2020-03-15,太惨了
2020-03-15,那些不肯戴口罩还出去玩的人听到这些现在是怎么想的
2020-03-15,太惨了
2020-03-15,自作孽不可活
2020-03-15,太惨了吧
2020-03-15,这也太少了
2020-03-15,可是意大利没有其他30个兄弟省份啊
2020-03-15,韩国呢？
2020-03-15,我：千言万语化成...........................
2020-03-15,我们湖北有国家帮助，他们有什么
2020-03-15,第三次世界大战不是人和人，而是人和病毒啊
2020-03-15,前期像，后期可不一定
2020-03-15,年龄?
2020-03-15,口罩都不带
2020-03-15,没有欧洲的支援湖北有全国的支援
2020-03-15,看热闹的不戴口罩？
2020-03-15,可能口罩真的不够吧
2020-03-15,意大利还是实诚，其实都差不多
2020-03-15,外服开了
2020-03-15,加油
2020-03-15,放弃老年人
2020-03-15,意大利死也要亲
2020-03-15,战时分诊原则
2020-03-15,13号过千了
2020-03-15,一万五了，才过两天
2020-03-15,隐私权啊
