日期,内容
2020-03-19,英国都投降了，怎么可能会说出这种话....
2020-03-19,一个装睡的人
2020-03-19,拒绝捐美国
2020-03-19,坐等真相
2020-03-19,真要脸啊
2020-03-19,法医可以出马试试
2020-03-19,法医可以出马了
2020-03-19,已经证实了
2020-03-19,独立报在英国是大报吗？央视
2020-03-19,父慈子孝。
2020-03-19,“大流行”的责任在中国，实际上已默认新冠肺炎起源于美国
2020-03-19,h1n1那又是哪来的
2020-03-19,喵喵喵
2020-03-19,我说我自己
2020-03-19,所以病毒来自哪里还不一定
2020-03-19,责任在哪能咋滴，还能给你打个欠条呀？
2020-03-19,老美老流氓了
2020-03-19,没人？
2020-03-19,没出息
2020-03-19,让中国当羊，是不是看不清形势了？
2020-03-19,CNN？FAKENEWS
2020-03-20,他们只是想得到我们帮助罢了，嘤国人没那么好
2020-03-20,他们还指望我们帮忙呢，能不帮我们说话吗？
2020-03-20,因为英国推出欧盟了，怕美欺负他
2020-03-20,因为英国推出欧盟了怕美欺负他
2020-03-20,英国等着买疫苗呢
2020-03-20,任何政府都会用这招，谁也不是白的，只是美国这个漏洞百出也是太蠢了
2020-03-20,英国媒体？？？会帮咱们说话？？？
2020-03-20,美国：兄弟你变节了？
2020-03-20,他们不是让电子烟做替罪羊吗？
2020-03-20,替罪羊是什么意思
2020-03-20,真会做文章呀
2020-03-20,看来他们已经意识到什么了
2020-03-20,突然想想起流浪地球那句：起初没有人在意这场灾难，直到和我们每个都息息相关
2020-03-20,霉国关闭化武研究所
2020-03-20,让中国被黑锅
2020-03-20,何止是转移政府工作不利那么简单
2020-03-20,英国是想寻求中国的帮助吧
2020-03-20,独立报卫报泰晤士报，三家英美观点就走了三个极端
2020-03-20,美国老甩中国这，现在大家都往美国想
2020-03-20,因为美国从来不要脸，你们也是的，大惊小怪
2020-03-20,我感觉很多国家都觉得美国是起源之地
2020-03-20,老黑粉了
2020-03-20,川普撑不住了
2020-03-20,詹青云快出来
2020-03-20,英国竟然讲了句人话
2020-03-20,父慈子孝
2020-03-20,美国政治的常用手段——转嫁国内矛盾
2020-03-20,亲你知道兔子戴帽子是啥字么是冤啊
2020-03-20,真·贼喊捉贼
2020-03-20,夭寿了，英国媒体竟然开始说美国的是误导性新闻。。
2020-03-20,要是说美国是真小人的话，那英国则是酒肉朋友+两面派
2020-03-20,美国为什么要寻找新冠肺炎替罪羊？中国强大在哪里？
2020-03-20,他都不愿透明，
2020-03-20,英美：友谊的小船说翻就翻…
2020-03-20,祖传艺能
2020-03-20,中国也应用媒体用力抹黑美国就行了
2020-03-20,这个封面是在干嘛？？
2020-03-20,英国都投降了，怎么可能会说出这种话....
2020-03-20,一个装睡的人
2020-03-20,拒绝捐美国
2020-03-20,坐等真相
2020-03-20,真要脸啊
2020-03-20,法医可以出马试试
2020-03-20,法医可以出马了
2020-03-20,已经证实了
2020-03-20,独立报在英国是大报吗？央视
2020-03-20,父慈子孝。
2020-03-20,“大流行”的责任在中国，实际上已默认新冠肺炎起源于美国
2020-03-20,h1n1那又是哪来的
2020-03-20,喵喵喵
2020-03-20,我说我自己
2020-03-20,所以病毒来自哪里还不一定
2020-03-20,责任在哪能咋滴，还能给你打个欠条呀？
2020-03-20,老美老流氓了
2020-03-20,没人？
2020-03-20,没出息
2020-03-20,让中国当羊，是不是看不清形势了？
2020-03-20,CNN？FAKENEWS
2020-03-21,可能？？？
2020-03-21,在想办法制造第二个伊拉克
2020-03-21,西方各国的病毒与我们国家是不一样的
2020-03-21,他们只是想得到我们帮助罢了，嘤国人没那么好
2020-03-21,他们还指望我们帮忙呢，能不帮我们说话吗？
2020-03-21,因为英国推出欧盟了，怕美欺负他
2020-03-21,因为英国推出欧盟了怕美欺负他
2020-03-21,英国等着买疫苗呢
2020-03-21,任何政府都会用这招，谁也不是白的，只是美国这个漏洞百出也是太蠢了
2020-03-21,英国媒体？？？会帮咱们说话？？？
2020-03-21,美国：兄弟你变节了？
2020-03-21,他们不是让电子烟做替罪羊吗？
2020-03-21,替罪羊是什么意思
2020-03-21,真会做文章呀
2020-03-21,看来他们已经意识到什么了
2020-03-21,突然想想起流浪地球那句：起初没有人在意这场灾难，直到和我们每个都息息相关
2020-03-21,霉国关闭化武研究所
2020-03-21,让中国被黑锅
2020-03-21,何止是转移政府工作不利那么简单
2020-03-21,英国是想寻求中国的帮助吧
2020-03-21,独立报卫报泰晤士报，三家英美观点就走了三个极端
2020-03-21,美国老甩中国这，现在大家都往美国想
2020-03-21,因为美国从来不要脸，你们也是的，大惊小怪
2020-03-21,我感觉很多国家都觉得美国是起源之地
2020-03-21,老黑粉了
2020-03-21,川普撑不住了
2020-03-21,詹青云快出来
2020-03-21,英国竟然讲了句人话
2020-03-21,父慈子孝
2020-03-21,美国政治的常用手段——转嫁国内矛盾
2020-03-21,亲你知道兔子戴帽子是啥字么是冤啊
2020-03-21,真·贼喊捉贼
2020-03-21,夭寿了，英国媒体竟然开始说美国的是误导性新闻。。
2020-03-21,要是说美国是真小人的话，那英国则是酒肉朋友+两面派
2020-03-21,美国为什么要寻找新冠肺炎替罪羊？中国强大在哪里？
2020-03-21,他都不愿透明，
2020-03-21,英美：友谊的小船说翻就翻…
2020-03-21,祖传艺能
2020-03-21,中国也应用媒体用力抹黑美国就行了
2020-03-21,这个封面是在干嘛？？
2020-03-21,英国都投降了，怎么可能会说出这种话....
2020-03-21,一个装睡的人
2020-03-21,拒绝捐美国
2020-03-21,坐等真相
2020-03-21,真要脸啊
2020-03-21,法医可以出马试试
2020-03-21,法医可以出马了
2020-03-21,已经证实了
2020-03-21,独立报在英国是大报吗？央视
2020-03-21,父慈子孝。
2020-03-21,“大流行”的责任在中国，实际上已默认新冠肺炎起源于美国
2020-03-21,h1n1那又是哪来的
2020-03-21,喵喵喵
2020-03-21,我说我自己
2020-03-21,所以病毒来自哪里还不一定
2020-03-21,责任在哪能咋滴，还能给你打个欠条呀？
2020-03-21,老美老流氓了
2020-03-21,没人？
2020-03-21,没出息
2020-03-21,让中国当羊，是不是看不清形势了？
2020-03-21,CNN？FAKENEWS
2020-03-22,他们还没找好用什么牌子的洗衣粉
2020-03-22,正常。他们不可能承认是自己犯的错。
2020-03-22,可能？？？
2020-03-22,在想办法制造第二个伊拉克
2020-03-22,西方各国的病毒与我们国家是不一样的
2020-03-22,他们只是想得到我们帮助罢了，嘤国人没那么好
2020-03-22,他们还指望我们帮忙呢，能不帮我们说话吗？
2020-03-22,因为英国推出欧盟了，怕美欺负他
2020-03-22,因为英国推出欧盟了怕美欺负他
2020-03-22,英国等着买疫苗呢
2020-03-22,任何政府都会用这招，谁也不是白的，只是美国这个漏洞百出也是太蠢了
2020-03-22,英国媒体？？？会帮咱们说话？？？
2020-03-22,美国：兄弟你变节了？
2020-03-22,他们不是让电子烟做替罪羊吗？
2020-03-22,替罪羊是什么意思
2020-03-22,真会做文章呀
2020-03-22,看来他们已经意识到什么了
2020-03-22,突然想想起流浪地球那句：起初没有人在意这场灾难，直到和我们每个都息息相关
2020-03-22,霉国关闭化武研究所
2020-03-22,让中国被黑锅
2020-03-22,何止是转移政府工作不利那么简单
2020-03-22,英国是想寻求中国的帮助吧
2020-03-22,独立报卫报泰晤士报，三家英美观点就走了三个极端
2020-03-22,美国老甩中国这，现在大家都往美国想
2020-03-22,因为美国从来不要脸，你们也是的，大惊小怪
2020-03-22,我感觉很多国家都觉得美国是起源之地
2020-03-22,老黑粉了
2020-03-22,川普撑不住了
2020-03-22,詹青云快出来
2020-03-22,英国竟然讲了句人话
2020-03-22,父慈子孝
2020-03-22,美国政治的常用手段——转嫁国内矛盾
2020-03-22,亲你知道兔子戴帽子是啥字么是冤啊
2020-03-22,真·贼喊捉贼
2020-03-22,夭寿了，英国媒体竟然开始说美国的是误导性新闻。。
2020-03-22,要是说美国是真小人的话，那英国则是酒肉朋友+两面派
2020-03-22,美国为什么要寻找新冠肺炎替罪羊？中国强大在哪里？
2020-03-22,他都不愿透明，
2020-03-22,英美：友谊的小船说翻就翻…
2020-03-22,祖传艺能
2020-03-22,中国也应用媒体用力抹黑美国就行了
2020-03-22,这个封面是在干嘛？？
2020-03-22,英国都投降了，怎么可能会说出这种话....
2020-03-22,一个装睡的人
2020-03-22,拒绝捐美国
2020-03-22,坐等真相
2020-03-22,真要脸啊
2020-03-22,法医可以出马试试
2020-03-22,法医可以出马了
2020-03-22,已经证实了
2020-03-22,独立报在英国是大报吗？央视
2020-03-22,父慈子孝。
2020-03-22,“大流行”的责任在中国，实际上已默认新冠肺炎起源于美国
2020-03-22,h1n1那又是哪来的
2020-03-22,喵喵喵
2020-03-22,我说我自己
2020-03-22,所以病毒来自哪里还不一定
2020-03-22,责任在哪能咋滴，还能给你打个欠条呀？
2020-03-22,老美老流氓了
2020-03-22,没人？
2020-03-22,没出息
2020-03-22,让中国当羊，是不是看不清形势了？
2020-03-22,CNN？FAKENEWS
2020-03-23,他们还没找好用什么牌子的洗衣粉
2020-03-23,正常。他们不可能承认是自己犯的错。
2020-03-23,可能？？？
2020-03-23,在想办法制造第二个伊拉克
2020-03-23,西方各国的病毒与我们国家是不一样的
2020-03-23,他们只是想得到我们帮助罢了，嘤国人没那么好
2020-03-23,他们还指望我们帮忙呢，能不帮我们说话吗？
2020-03-23,因为英国推出欧盟了，怕美欺负他
2020-03-23,因为英国推出欧盟了怕美欺负他
2020-03-23,英国等着买疫苗呢
2020-03-23,任何政府都会用这招，谁也不是白的，只是美国这个漏洞百出也是太蠢了
2020-03-23,英国媒体？？？会帮咱们说话？？？
2020-03-23,美国：兄弟你变节了？
2020-03-23,他们不是让电子烟做替罪羊吗？
2020-03-23,替罪羊是什么意思
2020-03-23,真会做文章呀
2020-03-23,看来他们已经意识到什么了
2020-03-23,突然想想起流浪地球那句：起初没有人在意这场灾难，直到和我们每个都息息相关
2020-03-23,霉国关闭化武研究所
2020-03-23,让中国被黑锅
2020-03-23,何止是转移政府工作不利那么简单
2020-03-23,英国是想寻求中国的帮助吧
2020-03-23,独立报卫报泰晤士报，三家英美观点就走了三个极端
2020-03-23,美国老甩中国这，现在大家都往美国想
2020-03-23,因为美国从来不要脸，你们也是的，大惊小怪
2020-03-23,我感觉很多国家都觉得美国是起源之地
2020-03-23,老黑粉了
2020-03-23,川普撑不住了
2020-03-23,詹青云快出来
2020-03-23,英国竟然讲了句人话
2020-03-23,父慈子孝
2020-03-23,美国政治的常用手段——转嫁国内矛盾
2020-03-23,亲你知道兔子戴帽子是啥字么是冤啊
2020-03-23,真·贼喊捉贼
2020-03-23,夭寿了，英国媒体竟然开始说美国的是误导性新闻。。
2020-03-23,要是说美国是真小人的话，那英国则是酒肉朋友+两面派
2020-03-23,美国为什么要寻找新冠肺炎替罪羊？中国强大在哪里？
2020-03-23,他都不愿透明，
2020-03-23,英美：友谊的小船说翻就翻…
2020-03-23,祖传艺能
2020-03-23,中国也应用媒体用力抹黑美国就行了
2020-03-23,这个封面是在干嘛？？
2020-03-23,英国都投降了，怎么可能会说出这种话....
2020-03-23,一个装睡的人
2020-03-23,拒绝捐美国
2020-03-23,坐等真相
2020-03-23,真要脸啊
2020-03-23,法医可以出马试试
2020-03-23,法医可以出马了
2020-03-23,已经证实了
2020-03-23,独立报在英国是大报吗？央视
2020-03-23,父慈子孝。
2020-03-23,“大流行”的责任在中国，实际上已默认新冠肺炎起源于美国
2020-03-23,h1n1那又是哪来的
2020-03-23,喵喵喵
2020-03-23,我说我自己
2020-03-23,所以病毒来自哪里还不一定
2020-03-23,责任在哪能咋滴，还能给你打个欠条呀？
2020-03-23,老美老流氓了
2020-03-23,没人？
2020-03-23,没出息
2020-03-23,让中国当羊，是不是看不清形势了？
2020-03-23,CNN？FAKENEWS
2020-03-24,世界各国已经痛恨美国政客的那种唯我独尊的霸权，这这次是受害的国家开始反抗美国无理的第一步
2020-03-24,让世卫组织去调查一下这个可能吧好还美国一个清白
2020-03-24,他们还没找好用什么牌子的洗衣粉
2020-03-24,正常。他们不可能承认是自己犯的错。
2020-03-24,可能？？？
2020-03-24,在想办法制造第二个伊拉克
2020-03-24,西方各国的病毒与我们国家是不一样的
2020-03-24,他们只是想得到我们帮助罢了，嘤国人没那么好
2020-03-24,他们还指望我们帮忙呢，能不帮我们说话吗？
2020-03-24,因为英国推出欧盟了，怕美欺负他
2020-03-24,因为英国推出欧盟了怕美欺负他
2020-03-24,英国等着买疫苗呢
2020-03-24,任何政府都会用这招，谁也不是白的，只是美国这个漏洞百出也是太蠢了
2020-03-24,英国媒体？？？会帮咱们说话？？？
2020-03-24,美国：兄弟你变节了？
2020-03-24,他们不是让电子烟做替罪羊吗？
2020-03-24,替罪羊是什么意思
2020-03-24,真会做文章呀
2020-03-24,看来他们已经意识到什么了
2020-03-24,突然想想起流浪地球那句：起初没有人在意这场灾难，直到和我们每个都息息相关
2020-03-24,霉国关闭化武研究所
2020-03-24,让中国被黑锅
2020-03-24,何止是转移政府工作不利那么简单
2020-03-24,英国是想寻求中国的帮助吧
2020-03-24,独立报卫报泰晤士报，三家英美观点就走了三个极端
2020-03-24,美国老甩中国这，现在大家都往美国想
2020-03-24,因为美国从来不要脸，你们也是的，大惊小怪
2020-03-24,我感觉很多国家都觉得美国是起源之地
2020-03-24,老黑粉了
2020-03-24,川普撑不住了
2020-03-24,詹青云快出来
2020-03-24,英国竟然讲了句人话
2020-03-24,父慈子孝
2020-03-24,美国政治的常用手段——转嫁国内矛盾
2020-03-24,亲你知道兔子戴帽子是啥字么是冤啊
2020-03-24,真·贼喊捉贼
2020-03-24,夭寿了，英国媒体竟然开始说美国的是误导性新闻。。
2020-03-24,要是说美国是真小人的话，那英国则是酒肉朋友+两面派
2020-03-24,美国为什么要寻找新冠肺炎替罪羊？中国强大在哪里？
2020-03-24,他都不愿透明，
2020-03-24,英美：友谊的小船说翻就翻…
2020-03-24,祖传艺能
2020-03-24,中国也应用媒体用力抹黑美国就行了
2020-03-24,这个封面是在干嘛？？
2020-03-24,英国都投降了，怎么可能会说出这种话....
2020-03-24,一个装睡的人
2020-03-24,拒绝捐美国
2020-03-24,坐等真相
2020-03-24,真要脸啊
2020-03-24,法医可以出马试试
2020-03-24,法医可以出马了
2020-03-24,已经证实了
2020-03-24,独立报在英国是大报吗？央视
2020-03-24,父慈子孝。
2020-03-24,“大流行”的责任在中国，实际上已默认新冠肺炎起源于美国
2020-03-24,h1n1那又是哪来的
2020-03-24,喵喵喵
2020-03-24,我说我自己
2020-03-24,所以病毒来自哪里还不一定
2020-03-24,责任在哪能咋滴，还能给你打个欠条呀？
2020-03-24,老美老流氓了
2020-03-24,没人？
2020-03-24,没出息
2020-03-24,让中国当羊，是不是看不清形势了？
2020-03-24,CNN？FAKENEWS
2020-03-27,"哦不是BBC,那就好，不然我还以为他们基因突变了"
2020-03-27,世界各国已经痛恨美国政客的那种唯我独尊的霸权，这这次是受害的国家开始反抗美国无理的第一步
2020-03-27,让世卫组织去调查一下这个可能吧好还美国一个清白
2020-03-27,他们还没找好用什么牌子的洗衣粉
2020-03-27,正常。他们不可能承认是自己犯的错。
2020-03-27,可能？？？
2020-03-27,在想办法制造第二个伊拉克
2020-03-27,西方各国的病毒与我们国家是不一样的
2020-03-27,他们只是想得到我们帮助罢了，嘤国人没那么好
2020-03-27,他们还指望我们帮忙呢，能不帮我们说话吗？
2020-03-27,因为英国推出欧盟了，怕美欺负他
2020-03-27,因为英国推出欧盟了怕美欺负他
2020-03-27,英国等着买疫苗呢
2020-03-27,任何政府都会用这招，谁也不是白的，只是美国这个漏洞百出也是太蠢了
2020-03-27,英国媒体？？？会帮咱们说话？？？
2020-03-27,美国：兄弟你变节了？
2020-03-27,他们不是让电子烟做替罪羊吗？
2020-03-27,替罪羊是什么意思
2020-03-27,真会做文章呀
2020-03-27,看来他们已经意识到什么了
2020-03-27,突然想想起流浪地球那句：起初没有人在意这场灾难，直到和我们每个都息息相关
2020-03-27,霉国关闭化武研究所
2020-03-27,让中国被黑锅
2020-03-27,何止是转移政府工作不利那么简单
2020-03-27,英国是想寻求中国的帮助吧
2020-03-27,独立报卫报泰晤士报，三家英美观点就走了三个极端
2020-03-27,美国老甩中国这，现在大家都往美国想
2020-03-27,因为美国从来不要脸，你们也是的，大惊小怪
2020-03-27,我感觉很多国家都觉得美国是起源之地
2020-03-27,老黑粉了
2020-03-27,川普撑不住了
2020-03-27,詹青云快出来
2020-03-27,英国竟然讲了句人话
2020-03-27,父慈子孝
2020-03-27,美国政治的常用手段——转嫁国内矛盾
2020-03-27,亲你知道兔子戴帽子是啥字么是冤啊
2020-03-27,真·贼喊捉贼
2020-03-27,夭寿了，英国媒体竟然开始说美国的是误导性新闻。。
2020-03-27,要是说美国是真小人的话，那英国则是酒肉朋友+两面派
2020-03-27,美国为什么要寻找新冠肺炎替罪羊？中国强大在哪里？
2020-03-27,他都不愿透明，
2020-03-27,英美：友谊的小船说翻就翻…
2020-03-27,祖传艺能
2020-03-27,中国也应用媒体用力抹黑美国就行了
2020-03-27,这个封面是在干嘛？？
2020-03-27,英国都投降了，怎么可能会说出这种话....
2020-03-27,一个装睡的人
2020-03-27,拒绝捐美国
2020-03-27,坐等真相
2020-03-27,真要脸啊
2020-03-27,法医可以出马试试
2020-03-27,法医可以出马了
2020-03-27,已经证实了
2020-03-27,独立报在英国是大报吗？央视
2020-03-27,父慈子孝。
2020-03-27,“大流行”的责任在中国，实际上已默认新冠肺炎起源于美国
2020-03-27,h1n1那又是哪来的
2020-03-27,喵喵喵
2020-03-27,我说我自己
2020-03-27,所以病毒来自哪里还不一定
2020-03-27,责任在哪能咋滴，还能给你打个欠条呀？
2020-03-27,老美老流氓了
2020-03-27,没人？
2020-03-27,没出息
2020-03-27,让中国当羊，是不是看不清形势了？
2020-03-27,CNN？FAKENEWS
2020-03-29,自己研发的病毒还怪别人
2020-03-29,"哦不是BBC,那就好，不然我还以为他们基因突变了"
2020-03-29,世界各国已经痛恨美国政客的那种唯我独尊的霸权，这这次是受害的国家开始反抗美国无理的第一步
2020-03-29,让世卫组织去调查一下这个可能吧好还美国一个清白
2020-03-29,他们还没找好用什么牌子的洗衣粉
2020-03-29,正常。他们不可能承认是自己犯的错。
2020-03-29,可能？？？
2020-03-29,在想办法制造第二个伊拉克
2020-03-29,西方各国的病毒与我们国家是不一样的
2020-03-29,他们只是想得到我们帮助罢了，嘤国人没那么好
2020-03-29,他们还指望我们帮忙呢，能不帮我们说话吗？
2020-03-29,因为英国推出欧盟了，怕美欺负他
2020-03-29,因为英国推出欧盟了怕美欺负他
2020-03-29,英国等着买疫苗呢
2020-03-29,任何政府都会用这招，谁也不是白的，只是美国这个漏洞百出也是太蠢了
2020-03-29,英国媒体？？？会帮咱们说话？？？
2020-03-29,美国：兄弟你变节了？
2020-03-29,他们不是让电子烟做替罪羊吗？
2020-03-29,替罪羊是什么意思
2020-03-29,真会做文章呀
2020-03-29,看来他们已经意识到什么了
2020-03-29,突然想想起流浪地球那句：起初没有人在意这场灾难，直到和我们每个都息息相关
2020-03-29,霉国关闭化武研究所
2020-03-29,让中国被黑锅
2020-03-29,何止是转移政府工作不利那么简单
2020-03-29,英国是想寻求中国的帮助吧
2020-03-29,独立报卫报泰晤士报，三家英美观点就走了三个极端
2020-03-29,美国老甩中国这，现在大家都往美国想
2020-03-29,因为美国从来不要脸，你们也是的，大惊小怪
2020-03-29,我感觉很多国家都觉得美国是起源之地
2020-03-29,老黑粉了
2020-03-29,川普撑不住了
2020-03-29,詹青云快出来
2020-03-29,英国竟然讲了句人话
2020-03-29,父慈子孝
2020-03-29,美国政治的常用手段——转嫁国内矛盾
2020-03-29,亲你知道兔子戴帽子是啥字么是冤啊
2020-03-29,真·贼喊捉贼
2020-03-29,夭寿了，英国媒体竟然开始说美国的是误导性新闻。。
2020-03-29,要是说美国是真小人的话，那英国则是酒肉朋友+两面派
2020-03-29,美国为什么要寻找新冠肺炎替罪羊？中国强大在哪里？
2020-03-29,他都不愿透明，
2020-03-29,英美：友谊的小船说翻就翻…
2020-03-29,祖传艺能
2020-03-29,中国也应用媒体用力抹黑美国就行了
2020-03-29,这个封面是在干嘛？？
2020-03-29,英国都投降了，怎么可能会说出这种话....
2020-03-29,一个装睡的人
2020-03-29,拒绝捐美国
2020-03-29,坐等真相
2020-03-29,真要脸啊
2020-03-29,法医可以出马试试
2020-03-29,法医可以出马了
2020-03-29,已经证实了
2020-03-29,独立报在英国是大报吗？央视
2020-03-29,父慈子孝。
2020-03-29,“大流行”的责任在中国，实际上已默认新冠肺炎起源于美国
2020-03-29,h1n1那又是哪来的
2020-03-29,喵喵喵
2020-03-29,我说我自己
2020-03-29,所以病毒来自哪里还不一定
2020-03-29,责任在哪能咋滴，还能给你打个欠条呀？
2020-03-29,老美老流氓了
2020-03-29,没人？
2020-03-29,没出息
2020-03-29,让中国当羊，是不是看不清形势了？
2020-03-29,CNN？FAKENEWS
2020-04-01,自己不作为却却来指责中国，真是下作
2020-04-01,这样的政府真是下作
2020-04-01,自己研发的病毒还怪别人
2020-04-01,"哦不是BBC,那就好，不然我还以为他们基因突变了"
2020-04-01,世界各国已经痛恨美国政客的那种唯我独尊的霸权，这这次是受害的国家开始反抗美国无理的第一步
2020-04-01,让世卫组织去调查一下这个可能吧好还美国一个清白
2020-04-01,他们还没找好用什么牌子的洗衣粉
2020-04-01,正常。他们不可能承认是自己犯的错。
2020-04-01,可能？？？
2020-04-01,在想办法制造第二个伊拉克
2020-04-01,西方各国的病毒与我们国家是不一样的
2020-04-01,他们只是想得到我们帮助罢了，嘤国人没那么好
2020-04-01,他们还指望我们帮忙呢，能不帮我们说话吗？
2020-04-01,因为英国推出欧盟了，怕美欺负他
2020-04-01,因为英国推出欧盟了怕美欺负他
2020-04-01,英国等着买疫苗呢
2020-04-01,任何政府都会用这招，谁也不是白的，只是美国这个漏洞百出也是太蠢了
2020-04-01,英国媒体？？？会帮咱们说话？？？
2020-04-01,美国：兄弟你变节了？
2020-04-01,他们不是让电子烟做替罪羊吗？
2020-04-01,替罪羊是什么意思
2020-04-01,真会做文章呀
2020-04-01,看来他们已经意识到什么了
2020-04-01,突然想想起流浪地球那句：起初没有人在意这场灾难，直到和我们每个都息息相关
2020-04-01,霉国关闭化武研究所
2020-04-01,让中国被黑锅
2020-04-01,何止是转移政府工作不利那么简单
2020-04-01,英国是想寻求中国的帮助吧
2020-04-01,独立报卫报泰晤士报，三家英美观点就走了三个极端
2020-04-01,美国老甩中国这，现在大家都往美国想
2020-04-01,因为美国从来不要脸，你们也是的，大惊小怪
2020-04-01,我感觉很多国家都觉得美国是起源之地
2020-04-01,老黑粉了
2020-04-01,川普撑不住了
2020-04-01,詹青云快出来
2020-04-01,英国竟然讲了句人话
2020-04-01,父慈子孝
2020-04-01,美国政治的常用手段——转嫁国内矛盾
2020-04-01,亲你知道兔子戴帽子是啥字么是冤啊
2020-04-01,真·贼喊捉贼
2020-04-01,夭寿了，英国媒体竟然开始说美国的是误导性新闻。。
2020-04-01,要是说美国是真小人的话，那英国则是酒肉朋友+两面派
2020-04-01,美国为什么要寻找新冠肺炎替罪羊？中国强大在哪里？
2020-04-01,他都不愿透明，
2020-04-01,英美：友谊的小船说翻就翻…
2020-04-01,祖传艺能
2020-04-01,中国也应用媒体用力抹黑美国就行了
2020-04-01,这个封面是在干嘛？？
2020-04-01,英国都投降了，怎么可能会说出这种话....
2020-04-01,一个装睡的人
2020-04-01,拒绝捐美国
2020-04-01,坐等真相
2020-04-01,真要脸啊
2020-04-01,法医可以出马试试
2020-04-01,法医可以出马了
2020-04-01,已经证实了
2020-04-01,独立报在英国是大报吗？央视
2020-04-01,父慈子孝。
2020-04-01,“大流行”的责任在中国，实际上已默认新冠肺炎起源于美国
2020-04-01,h1n1那又是哪来的
2020-04-01,喵喵喵
2020-04-01,我说我自己
2020-04-01,所以病毒来自哪里还不一定
2020-04-01,责任在哪能咋滴，还能给你打个欠条呀？
